index,horizon,model_family,component,feature,coefficient,role
563,2,production_D1,conditional_production,pstate=RB|depth,-12.957395363550956,conditional_state_mean
564,2,production_D1,conditional_production,pstate=RB|elite,28.869073344596465,conditional_state_mean
565,2,production_D1,conditional_production,pstate=RB|premium,4.085872158975332,conditional_state_mean
566,2,production_D1,conditional_production,pstate=RB|starter,-8.315700366818202,conditional_state_mean
567,2,production_D1,conditional_production,pstate=RB|usable,-11.786177844565216,conditional_state_mean
568,2,production_D1,conditional_production,pstate=TE|depth,6.785293256699076,conditional_state_mean
569,2,production_D1,conditional_production,pstate=TE|elite,-28.75810404076292,conditional_state_mean
570,2,production_D1,conditional_production,pstate=TE|premium,-5.429646818392478,conditional_state_mean
571,2,production_D1,conditional_production,pstate=TE|starter,3.335282137832785,conditional_state_mean
572,2,production_D1,conditional_production,pstate=TE|usable,6.85655297449439,conditional_state_mean
573,2,production_D1,conditional_production,pstate=WR|depth,-6.257103414911129,conditional_state_mean
574,2,production_D1,conditional_production,pstate=WR|elite,-0.0212339635966599,conditional_state_mean
575,2,production_D1,conditional_production,pstate=WR|premium,3.641586608813863,conditional_state_mean
576,2,production_D1,conditional_production,pstate=WR|starter,0.3607743894487836,conditional_state_mean
577,2,production_D1,conditional_production,pstate=WR|usable,-4.162583416616212,conditional_state_mean
578,2,production_D1,conditional_production,source_log,5.8423575634173375,conditional_state_mean
579,2,production_D1,conditional_production,source_log@future=depth,0.0724807234329971,conditional_state_mean
580,2,production_D1,conditional_production,source_log@future=elite,1.5629396234145054,conditional_state_mean
581,2,production_D1,conditional_production,source_log@future=premium,2.934621001486646,conditional_state_mean
582,2,production_D1,conditional_production,source_log@future=starter,0.430467163061675,conditional_state_mean
583,2,production_D1,conditional_production,source_log@future=usable,0.8418490523946498,conditional_state_mean
584,2,production_D1,conditional_production,source_log@p=QB,-6.240625214113079,conditional_state_mean
585,2,production_D1,conditional_production,source_log@p=RB,5.559474794211106,conditional_state_mean
586,2,production_D1,conditional_production,source_log@p=TE,6.194318759735569,conditional_state_mean
587,2,production_D1,conditional_production,source_log@p=WR,0.3291892239562409,conditional_state_mean
588,2,production_D1,conditional_production,source_pct,0.3632734438639567,conditional_state_mean
589,2,production_D1,conditional_production,source_pct@future=depth,-1.686800957485775,conditional_state_mean
590,2,production_D1,conditional_production,source_pct@future=elite,8.09379993916579,conditional_state_mean
591,2,production_D1,conditional_production,source_pct@future=premium,-1.914722893303563,conditional_state_mean
592,2,production_D1,conditional_production,source_pct@future=starter,-1.6284707822366649,conditional_state_mean
593,2,production_D1,conditional_production,source_pct@future=usable,-2.500531862179004,conditional_state_mean
594,2,production_D1,conditional_production,source_pct@p=QB,9.940326328920408,conditional_state_mean
595,2,production_D1,conditional_production,source_pct@p=RB,-5.466568782538055,conditional_state_mean
596,2,production_D1,conditional_production,source_pct@p=TE,-5.276597163332816,conditional_state_mean
597,2,production_D1,conditional_production,source_pct@p=WR,1.1661130608161057,conditional_state_mean
598,2,production_D1,conditional_production,src=depth,10.39361007566073,conditional_state_mean
599,2,production_D1,conditional_production,src=elite,-4.745192959370282,conditional_state_mean
600,2,production_D1,conditional_production,src=premium,-5.726591048555558,conditional_state_mean
601,2,production_D1,conditional_production,src=starter,-2.164349879797683,conditional_state_mean
602,2,production_D1,conditional_production,src=usable,2.242523812128164,conditional_state_mean
603,3,state_qb,persistence,age_exact_QB,-0.5818169241243673,state_probability
604,3,state_qb,persistence,age_exact_RB,-1.3395326654510225,state_probability
605,3,state_qb,persistence,age_exact_TE,-1.1664531072488822,state_probability
606,3,state_qb,persistence,age_exact_WR,-1.0745125911742497,state_probability
607,3,state_qb,persistence,age_late_QB,-0.7456051240031069,state_probability
608,3,state_qb,persistence,age_late_RB,0.284067209521445,state_probability
609,3,state_qb,persistence,age_late_TE,0.2942654571719763,state_probability
610,3,state_qb,persistence,age_late_WR,-0.3441552926713064,state_probability
611,3,state_qb,persistence,age_young_TE,0.3001270163217948,state_probability
612,3,state_qb,persistence,dpts,-0.050331016625636,state_probability
613,3,state_qb,persistence,e=0_1,-0.0096532363840097,state_probability
614,3,state_qb,persistence,e=2_3,-0.1867892764850598,state_probability
615,3,state_qb,persistence,e=4_6,-0.0629584010761548,state_probability
616,3,state_qb,persistence,e=7_plus,-0.1147625347817556,state_probability
617,3,state_qb,persistence,exp,-0.4814820142744603,state_probability
618,3,state_qb,persistence,h=3,-0.3741634487269695,state_probability
619,3,state_qb,persistence,i_cov,0.0,state_probability
620,3,state_qb,persistence,lg,1.0000045871755094,state_probability
621,3,state_qb,persistence,lopg,-1.1639817197187048,state_probability
622,3,state_qb,persistence,lp,2.417493964078276,state_probability
623,3,state_qb,persistence,lprev,0.8737325627424815,state_probability
624,3,state_qb,persistence,mem_QB_aging_h3,0.0653056299913157,state_probability
625,3,state_qb,persistence,mem_QB_aging_h3_cov,0.2375943414308947,state_probability
626,3,state_qb,persistence,mem_QB_prime_h3,-0.0486940676029089,state_probability
627,3,state_qb,persistence,mem_QB_prime_h3_cov,0.239607430754317,state_probability
628,3,state_qb,persistence,p=QB,0.2491552005919509,state_probability
629,3,state_qb,persistence,p=RB,-0.3741965756439529,state_probability
630,3,state_qb,persistence,p=TE,0.1081025719736285,state_probability
631,3,state_qb,persistence,p=WR,-0.3572246456486054,state_probability
632,3,state_qb,persistence,part_cov,0.0,state_probability
633,3,state_qb,persistence,prev_cov,-0.2884235831643409,state_probability
634,3,state_qb,persistence,r_cov,0.0,state_probability
635,3,state_qb,persistence,role=established,-0.2205931518036697,state_probability
636,3,state_qb,persistence,role=weak,-0.1535702969233162,state_probability
637,3,state_qb,persistence,s=depth,-0.3019192137161344,state_probability
638,3,state_qb,persistence,s=elite,0.8043588712481275,state_probability
639,3,state_qb,persistence,s=premium,-0.0730155940276589,state_probability
640,3,state_qb,persistence,s=starter,-0.3625556570923611,state_probability
641,3,state_qb,persistence,s=usable,-0.4410318551389424,state_probability
642,3,state_qb,persistence,u_cov,-0.3741634487269695,state_probability
643,3,state_qb,ordered_elite,a=aging,-0.3118659768524744,state_probability
644,3,state_qb,ordered_elite,a=prime,-0.0514434024556707,state_probability
645,3,state_qb,ordered_elite,a=young,0.3475654488170095,state_probability
646,3,state_qb,ordered_elite,dpts,-0.2843184276417594,state_probability
647,3,state_qb,ordered_elite,e=0_1,0.1619274626343375,state_probability
648,3,state_qb,ordered_elite,e=2_3,0.0580888935103995,state_probability
649,3,state_qb,ordered_elite,e=4_6,-0.1495034584566712,state_probability
650,3,state_qb,ordered_elite,e=7_plus,-0.0862568281791976,state_probability
651,3,state_qb,ordered_elite,exp,-0.2863583329447347,state_probability
652,3,state_qb,ordered_elite,h=3,-0.0157439304911024,state_probability
653,3,state_qb,ordered_elite,hi_QB_elite,0.0904860669288577,state_probability
654,3,state_qb,ordered_elite,hi_QB_premium,-0.3976775565148999,state_probability
655,3,state_qb,ordered_elite,hi_RB_elite,0.6883579570491547,state_probability
656,3,state_qb,ordered_elite,hi_RB_premium,-0.2329667918016427,state_probability
657,3,state_qb,ordered_elite,hi_TE_elite,0.9672157809696292,state_probability
658,3,state_qb,ordered_elite,hi_TE_premium,0.1139044231663229,state_probability
659,3,state_qb,ordered_elite,hi_WR_elite,0.7851036409760114,state_probability
660,3,state_qb,ordered_elite,hi_WR_premium,-0.452778168280331,state_probability
661,3,state_qb,ordered_elite,i_cov,0.0,state_probability
662,3,state_qb,ordered_elite,lg,-0.7453362011600583,state_probability
663,3,state_qb,ordered_elite,lo_QB_elite,-0.5770876957198824,state_probability
664,3,state_qb,ordered_elite,lo_QB_premium,-0.3974227470593325,state_probability
665,3,state_qb,ordered_elite,lo_RB_elite,0.4408401744305098,state_probability
666,3,state_qb,ordered_elite,lo_RB_premium,0.1322838078708502,state_probability
667,3,state_qb,ordered_elite,lo_TE_elite,0.1563690533327207,state_probability
668,3,state_qb,ordered_elite,lo_TE_premium,-0.2031697842922402,state_probability
669,3,state_qb,ordered_elite,lo_WR_elite,-0.3895133312429907,state_probability
670,3,state_qb,ordered_elite,lo_WR_premium,-0.0124731488202795,state_probability
671,3,state_qb,ordered_elite,lopg,0.040556826409066,state_probability
672,3,state_qb,ordered_elite,lp,0.8838453092165438,state_probability
673,3,state_qb,ordered_elite,lprev,0.6411292694534703,state_probability
674,3,state_qb,ordered_elite,mem_QB_aging_h3,0.6954938008298572,state_probability
675,3,state_qb,ordered_elite,mem_QB_aging_h3_cov,0.31508583458344,state_probability
676,3,state_qb,ordered_elite,mem_QB_prime_h3,0.2008987502632026,state_probability
677,3,state_qb,ordered_elite,mem_QB_prime_h3_cov,0.4172952089397785,state_probability
678,3,state_qb,ordered_elite,p=QB,0.2355854082961013,state_probability
679,3,state_qb,ordered_elite,p=RB,-0.3685378706562028,state_probability
680,3,state_qb,ordered_elite,p=TE,0.1435063518126139,state_probability
681,3,state_qb,ordered_elite,p=WR,-0.0262978199436357,state_probability
682,3,state_qb,ordered_elite,part_cov,0.0,state_probability
683,3,state_qb,ordered_elite,pct_QB,0.788856321641672,state_probability
684,3,state_qb,ordered_elite,pct_RB,0.3709982131663479,state_probability
685,3,state_qb,ordered_elite,pct_TE,0.3720803219474655,state_probability
686,3,state_qb,ordered_elite,pct_WR,0.4417133691290446,state_probability
687,3,state_qb,ordered_elite,prev_cov,-0.6677329921791862,state_probability
688,3,state_qb,ordered_elite,r_cov,0.0,state_probability
689,3,state_qb,ordered_elite,role=established,0.2620080502541905,state_probability
690,3,state_qb,ordered_elite,role=weak,-0.2777519807453037,state_probability
691,3,state_qb,ordered_elite,s=depth,-0.669537019187594,state_probability
692,3,state_qb,ordered_elite,s=elite,1.483216161559979,state_probability
693,3,state_qb,ordered_elite,s=premium,0.2078256384016901,state_probability
694,3,state_qb,ordered_elite,s=starter,-0.48618270991855,state_probability
695,3,state_qb,ordered_elite,s=usable,-0.5510660013466505,state_probability
696,3,state_qb,ordered_elite,u_cov,-0.0157439304911024,state_probability
697,3,state_qb,ordered_premium,a=aging,-0.2931310219174738,state_probability
698,3,state_qb,ordered_premium,a=prime,-0.0399378717895195,state_probability
699,3,state_qb,ordered_premium,a=young,0.2884910297309702,state_probability
700,3,state_qb,ordered_premium,dpts,-0.1797853821719475,state_probability
701,3,state_qb,ordered_premium,e=0_1,0.1393715894023834,state_probability
702,3,state_qb,ordered_premium,e=2_3,0.0522262677922549,state_probability
703,3,state_qb,ordered_premium,e=4_6,-0.2279746926886636,state_probability
704,3,state_qb,ordered_premium,e=7_plus,-0.0082010284819999,state_probability
705,3,state_qb,ordered_premium,exp,-0.1913894303869791,state_probability
706,3,state_qb,ordered_premium,h=3,-0.044577863976035,state_probability
707,3,state_qb,ordered_premium,hi_QB_elite,0.2147687705087073,state_probability
708,3,state_qb,ordered_premium,hi_QB_premium,-0.4920018238807419,state_probability
709,3,state_qb,ordered_premium,hi_RB_elite,0.4378236111055175,state_probability
710,3,state_qb,ordered_premium,hi_RB_premium,0.0587010457289495,state_probability
711,3,state_qb,ordered_premium,hi_TE_elite,0.8792951780755207,state_probability
712,3,state_qb,ordered_premium,hi_TE_premium,0.2384362084406153,state_probability
713,3,state_qb,ordered_premium,hi_WR_elite,0.9235060160595616,state_probability
714,3,state_qb,ordered_premium,hi_WR_premium,-0.5725877192750175,state_probability
715,3,state_qb,ordered_premium,i_cov,0.0,state_probability
716,3,state_qb,ordered_premium,lg,-0.6101317068022754,state_probability
717,3,state_qb,ordered_premium,lo_QB_elite,-0.2860399179668509,state_probability
718,3,state_qb,ordered_premium,lo_QB_premium,-0.2346998415139092,state_probability
719,3,state_qb,ordered_premium,lo_RB_elite,0.0268794664542498,state_probability
720,3,state_qb,ordered_premium,lo_RB_premium,-0.1817099707182748,state_probability
721,3,state_qb,ordered_premium,lo_TE_elite,-0.2748621380860638,state_probability
722,3,state_qb,ordered_premium,lo_TE_premium,0.036368932214073,state_probability
723,3,state_qb,ordered_premium,lo_WR_elite,-0.2606611249181186,state_probability
724,3,state_qb,ordered_premium,lo_WR_premium,0.16597687774608,state_probability
725,3,state_qb,ordered_premium,lopg,0.3127982088429961,state_probability
726,3,state_qb,ordered_premium,lp,0.8569817560826425,state_probability
727,3,state_qb,ordered_premium,lprev,0.6230747375779511,state_probability
728,3,state_qb,ordered_premium,mem_QB_aging_h3,0.4353058724950792,state_probability
729,3,state_qb,ordered_premium,mem_QB_aging_h3_cov,0.1271040261750806,state_probability
730,3,state_qb,ordered_premium,mem_QB_prime_h3,0.2269224544092147,state_probability
731,3,state_qb,ordered_premium,mem_QB_prime_h3_cov,0.0963163380832042,state_probability
732,3,state_qb,ordered_premium,p=QB,-0.0757817348883991,state_probability
733,3,state_qb,ordered_premium,p=RB,-0.2148483214604879,state_probability
734,3,state_qb,ordered_premium,p=TE,0.2118840216685055,state_probability
735,3,state_qb,ordered_premium,p=WR,0.0341681707043548,state_probability
736,3,state_qb,ordered_premium,part_cov,0.0,state_probability
737,3,state_qb,ordered_premium,pct_QB,0.6515746488153825,state_probability
738,3,state_qb,ordered_premium,pct_RB,0.4148490525441505,state_probability
739,3,state_qb,ordered_premium,pct_TE,0.2133897074073532,state_probability
740,3,state_qb,ordered_premium,pct_WR,0.2957765587375875,state_probability
741,3,state_qb,ordered_premium,prev_cov,-0.5135238000871724,state_probability
742,3,state_qb,ordered_premium,r_cov,0.0,state_probability
743,3,state_qb,ordered_premium,role=established,0.197084832597568,state_probability
744,3,state_qb,ordered_premium,role=weak,-0.2416626965735923,state_probability
745,3,state_qb,ordered_premium,s=depth,-0.7355662481705729,state_probability
746,3,state_qb,ordered_premium,s=elite,1.3209942993451984,state_probability
747,3,state_qb,ordered_premium,s=premium,0.2884078024364882,state_probability
748,3,state_qb,ordered_premium,s=starter,-0.4484693435128563,state_probability
749,3,state_qb,ordered_premium,s=usable,-0.4699443740742787,state_probability
750,3,state_qb,ordered_premium,u_cov,-0.044577863976035,state_probability
751,3,state_qb,ordered_starter,a=aging,-0.2553198112601885,state_probability
752,3,state_qb,ordered_starter,a=prime,0.0016653385860504,state_probability
753,3,state_qb,ordered_starter,a=young,0.3601996533395772,state_probability
754,3,state_qb,ordered_starter,dpts,-0.1472470610002254,state_probability
755,3,state_qb,ordered_starter,e=0_1,0.2464461140416906,state_probability
756,3,state_qb,ordered_starter,e=2_3,0.1100266615210925,state_probability
757,3,state_qb,ordered_starter,e=4_6,-0.2092633178654196,state_probability
758,3,state_qb,ordered_starter,e=7_plus,-0.0406642770319174,state_probability
759,3,state_qb,ordered_starter,exp,-0.1424081043832596,state_probability
760,3,state_qb,ordered_starter,h=3,0.106545180665442,state_probability
761,3,state_qb,ordered_starter,hi_QB_elite,0.3218369802118686,state_probability
762,3,state_qb,ordered_starter,hi_QB_premium,-0.2955319822472914,state_probability
763,3,state_qb,ordered_starter,hi_RB_elite,0.1618760918422465,state_probability
764,3,state_qb,ordered_starter,hi_RB_premium,0.0602373139666184,state_probability
765,3,state_qb,ordered_starter,hi_TE_elite,0.4983971380078238,state_probability
766,3,state_qb,ordered_starter,hi_TE_premium,0.0663990380650419,state_probability
767,3,state_qb,ordered_starter,hi_WR_elite,0.728445877527799,state_probability
768,3,state_qb,ordered_starter,hi_WR_premium,-0.0577702839203058,state_probability
769,3,state_qb,ordered_starter,i_cov,0.0,state_probability
770,3,state_qb,ordered_starter,lg,-0.7330569394267893,state_probability
771,3,state_qb,ordered_starter,lo_QB_elite,-0.3200439107642702,state_probability
772,3,state_qb,ordered_starter,lo_QB_premium,-0.2846887827169363,state_probability
773,3,state_qb,ordered_starter,lo_RB_elite,-0.2058682775601424,state_probability
774,3,state_qb,ordered_starter,lo_RB_premium,-0.0985551543238004,state_probability
775,3,state_qb,ordered_starter,lo_TE_elite,-0.1202314471039481,state_probability
776,3,state_qb,ordered_starter,lo_TE_premium,-0.1961293966236721,state_probability
777,3,state_qb,ordered_starter,lo_WR_elite,-0.4637442350056588,state_probability
778,3,state_qb,ordered_starter,lo_WR_premium,-0.0837983639714531,state_probability
779,3,state_qb,ordered_starter,lopg,0.3553139920482483,state_probability
780,3,state_qb,ordered_starter,lp,0.583275583929821,state_probability
781,3,state_qb,ordered_starter,lprev,0.4664683434313469,state_probability
782,3,state_qb,ordered_starter,mem_QB_aging_h3,0.2759586006857604,state_probability
783,3,state_qb,ordered_starter,mem_QB_aging_h3_cov,0.3534953452430154,state_probability
784,3,state_qb,ordered_starter,mem_QB_prime_h3,0.1820509514242547,state_probability
785,3,state_qb,ordered_starter,mem_QB_prime_h3_cov,0.2879232261265449,state_probability
786,3,state_qb,ordered_starter,p=QB,-0.3758657421579713,state_probability
787,3,state_qb,ordered_starter,p=RB,-0.0824596985268101,state_probability
788,3,state_qb,ordered_starter,p=TE,0.4218058067803622,state_probability
789,3,state_qb,ordered_starter,p=WR,0.1430648145698647,state_probability
790,3,state_qb,ordered_starter,part_cov,0.0,state_probability
791,3,state_qb,ordered_starter,pct_QB,0.5528989184713544,state_probability
792,3,state_qb,ordered_starter,pct_RB,0.1313282891327256,state_probability
793,3,state_qb,ordered_starter,pct_TE,0.2110302057617441,state_probability
794,3,state_qb,ordered_starter,pct_WR,0.1713674951727283,state_probability
795,3,state_qb,ordered_starter,prev_cov,-0.1591843222937224,state_probability
796,3,state_qb,ordered_starter,r_cov,0.0,state_probability
797,3,state_qb,ordered_starter,role=established,0.2020371591869432,state_probability
798,3,state_qb,ordered_starter,role=weak,-0.0954919785215084,state_probability
799,3,state_qb,ordered_starter,s=depth,-0.7127687283184232,state_probability
800,3,state_qb,ordered_starter,s=elite,1.3387086038567395,state_probability
801,3,state_qb,ordered_starter,s=premium,0.3593694023709209,state_probability
802,3,state_qb,ordered_starter,s=starter,-0.2750157086516984,state_probability
803,3,state_qb,ordered_starter,s=usable,-0.6037483885920991,state_probability
804,3,state_qb,ordered_starter,u_cov,0.106545180665442,state_probability
805,3,state_qb,ordered_useful,a=aging,-0.1403578503182072,state_probability
806,3,state_qb,ordered_useful,a=prime,-0.1724134794955281,state_probability
807,3,state_qb,ordered_useful,a=young,0.3332752454261491,state_probability
808,3,state_qb,ordered_useful,dpts,-0.0379391919316435,state_probability
809,3,state_qb,ordered_useful,e=0_1,0.1533216599669088,state_probability
810,3,state_qb,ordered_useful,e=2_3,0.2336673784253235,state_probability
811,3,state_qb,ordered_useful,e=4_6,-0.2661682528422872,state_probability
812,3,state_qb,ordered_useful,e=7_plus,-0.100316869937525,state_probability
813,3,state_qb,ordered_useful,exp,-0.1220194057747457,state_probability
814,3,state_qb,ordered_useful,h=3,0.0205039156124093,state_probability
815,3,state_qb,ordered_useful,hi_QB_elite,0.1140881944474351,state_probability
816,3,state_qb,ordered_useful,hi_QB_premium,0.1453028327003463,state_probability
817,3,state_qb,ordered_useful,hi_RB_elite,0.110962973810754,state_probability
818,3,state_qb,ordered_useful,hi_RB_premium,0.1586436351247571,state_probability
819,3,state_qb,ordered_useful,hi_TE_elite,0.2134126389575672,state_probability
820,3,state_qb,ordered_useful,hi_TE_premium,0.0445953319170683,state_probability
821,3,state_qb,ordered_useful,hi_WR_elite,0.4618780433691952,state_probability
822,3,state_qb,ordered_useful,hi_WR_premium,0.0457528964947227,state_probability
823,3,state_qb,ordered_useful,i_cov,0.0,state_probability
824,3,state_qb,ordered_useful,lg,-0.12083323629092,state_probability
825,3,state_qb,ordered_useful,lo_QB_elite,-0.4218892354140686,state_probability
826,3,state_qb,ordered_useful,lo_QB_premium,-0.1595265050249312,state_probability
827,3,state_qb,ordered_useful,lo_RB_elite,-0.009898891751588,state_probability
828,3,state_qb,ordered_useful,lo_RB_premium,-0.0576683342488768,state_probability
829,3,state_qb,ordered_useful,lo_TE_elite,-0.2941785650990581,state_probability
830,3,state_qb,ordered_useful,lo_TE_premium,-0.2714300495202419,state_probability
831,3,state_qb,ordered_useful,lo_WR_elite,-0.3709828751855659,state_probability
832,3,state_qb,ordered_useful,lo_WR_premium,-0.1621342162130061,state_probability
833,3,state_qb,ordered_useful,lopg,0.1541568417584803,state_probability
834,3,state_qb,ordered_useful,lp,0.4769853260501955,state_probability
835,3,state_qb,ordered_useful,lprev,0.4732683659506378,state_probability
836,3,state_qb,ordered_useful,mem_QB_aging_h3,0.5692379817059334,state_probability
837,3,state_qb,ordered_useful,mem_QB_aging_h3_cov,-0.1388814783100645,state_probability
838,3,state_qb,ordered_useful,mem_QB_prime_h3,0.0674453428459236,state_probability
839,3,state_qb,ordered_useful,mem_QB_prime_h3_cov,-0.1754009343307196,state_probability
840,3,state_qb,ordered_useful,p=QB,-0.0859022791102259,state_probability
841,3,state_qb,ordered_useful,p=RB,-0.1475141383355506,state_probability
842,3,state_qb,ordered_useful,p=TE,0.1875596723697915,state_probability
843,3,state_qb,ordered_useful,p=WR,0.0663606606884049,state_probability
844,3,state_qb,ordered_useful,part_cov,0.0,state_probability
845,3,state_qb,ordered_useful,pct_QB,0.1425940669213699,state_probability
846,3,state_qb,ordered_useful,pct_RB,0.1941390125809018,state_probability
847,3,state_qb,ordered_useful,pct_TE,0.2483947525974136,state_probability
848,3,state_qb,ordered_useful,pct_WR,-0.036783582136174,state_probability
849,3,state_qb,ordered_useful,prev_cov,-0.0959992111438045,state_probability
850,3,state_qb,ordered_useful,r_cov,0.0,state_probability
851,3,state_qb,ordered_useful,role=established,0.1451921876816999,state_probability
852,3,state_qb,ordered_useful,role=weak,-0.1246882720692739,state_probability
853,3,state_qb,ordered_useful,s=depth,-0.5617131315575538,state_probability
854,3,state_qb,ordered_useful,s=elite,1.2193641614821658,state_probability
855,3,state_qb,ordered_useful,s=premium,0.1558450397191251,state_probability
856,3,state_qb,ordered_useful,s=starter,-0.3528820928829362,state_probability
857,3,state_qb,ordered_useful,s=usable,-0.4401100611483838,state_probability
858,3,state_qb,ordered_useful,u_cov,0.0205039156124093,state_probability
859,3,state_nonqb,persistence,age_exact_QB,-0.477275118659945,state_probability
860,3,state_nonqb,persistence,age_exact_RB,-1.3461813909544484,state_probability
861,3,state_nonqb,persistence,age_exact_TE,-1.1523980582459876,state_probability
862,3,state_nonqb,persistence,age_exact_WR,-1.0615766414371974,state_probability
863,3,state_nonqb,persistence,age_late_QB,-0.8192704271939123,state_probability
864,3,state_nonqb,persistence,age_late_RB,0.4051688297934419,state_probability
865,3,state_nonqb,persistence,age_late_TE,0.2062828578417186,state_probability
866,3,state_nonqb,persistence,age_late_WR,-0.3315122796930757,state_probability
867,3,state_nonqb,persistence,age_young_TE,0.2616732640217453,state_probability
868,3,state_nonqb,persistence,dpts,-0.0616659148916287,state_probability
869,3,state_nonqb,persistence,e=0_1,0.0515533484984662,state_probability
870,3,state_nonqb,persistence,e=2_3,-0.1078517214624866,state_probability
871,3,state_nonqb,persistence,e=4_6,0.0380928586960077,state_probability
872,3,state_nonqb,persistence,e=7_plus,0.0082558749749483,state_probability
873,3,state_nonqb,persistence,exp,-0.5900745268559813,state_probability
874,3,state_nonqb,persistence,h=3,-0.0099496392930455,state_probability
875,3,state_nonqb,persistence,i_cov,0.0,state_probability
876,3,state_nonqb,persistence,lg,1.006112724054911,state_probability
877,3,state_nonqb,persistence,lopg,-1.1242880537088182,state_probability
878,3,state_nonqb,persistence,lp,2.470342785569199,state_probability
879,3,state_nonqb,persistence,lprev,0.8609670148224324,state_probability
880,3,state_nonqb,persistence,p=QB,0.4909895968767683,state_probability
881,3,state_nonqb,persistence,p=RB,-0.3450539436802643,state_probability
882,3,state_nonqb,persistence,p=TE,0.1586993493664377,state_probability
883,3,state_nonqb,persistence,p=WR,-0.3145846418560314,state_probability
884,3,state_nonqb,persistence,part_cov,0.0,state_probability
885,3,state_nonqb,persistence,prev_cov,-0.2634581496794186,state_probability
886,3,state_nonqb,persistence,r_cov,0.0,state_probability
887,3,state_nonqb,persistence,role=established,-0.0418740740356471,state_probability
888,3,state_nonqb,persistence,role=weak,0.0319244347425902,state_probability
889,3,state_nonqb,persistence,s=depth,-0.2067820033826004,state_probability
890,3,state_nonqb,persistence,s=elite,0.863535952820474,state_probability
891,3,state_nonqb,persistence,s=premium,-0.0120026752655794,state_probability
892,3,state_nonqb,persistence,s=starter,-0.2938221249744426,state_probability
893,3,state_nonqb,persistence,s=usable,-0.3608787884909489,state_probability
894,3,state_nonqb,persistence,u_cov,-0.0099496392930455,state_probability
895,3,state_nonqb,ordered_elite,a=aging,-0.3368594756042108,state_probability
896,3,state_nonqb,ordered_elite,a=prime,-0.0065036095835232,state_probability
897,3,state_nonqb,ordered_elite,a=young,0.3137212490165865,state_probability
898,3,state_nonqb,ordered_elite,dpts,-0.3493888949612272,state_probability
899,3,state_nonqb,ordered_elite,e=0_1,0.1880805988464018,state_probability
900,3,state_nonqb,ordered_elite,e=2_3,0.0309169095241562,state_probability
901,3,state_nonqb,ordered_elite,e=4_6,-0.1629381131619893,state_probability
902,3,state_nonqb,ordered_elite,e=7_plus,-0.0857012313797046,state_probability
903,3,state_nonqb,ordered_elite,exp,-0.0841008787542668,state_probability
904,3,state_nonqb,ordered_elite,h=3,-0.0296418361711995,state_probability
905,3,state_nonqb,ordered_elite,hi_QB_elite,0.2125330300562672,state_probability
906,3,state_nonqb,ordered_elite,hi_QB_premium,-0.3935014886153447,state_probability
907,3,state_nonqb,ordered_elite,hi_RB_elite,0.7079227986805329,state_probability
908,3,state_nonqb,ordered_elite,hi_RB_premium,-0.2440186241589376,state_probability
909,3,state_nonqb,ordered_elite,hi_TE_elite,0.9509352355999926,state_probability
910,3,state_nonqb,ordered_elite,hi_TE_premium,0.1197888291066721,state_probability
911,3,state_nonqb,ordered_elite,hi_WR_elite,0.8070730560357876,state_probability
912,3,state_nonqb,ordered_elite,hi_WR_premium,-0.4745158774220399,state_probability
913,3,state_nonqb,ordered_elite,i_cov,0.0,state_probability
914,3,state_nonqb,ordered_elite,lg,-0.649397325282691,state_probability
915,3,state_nonqb,ordered_elite,lo_QB_elite,-0.6227571549676668,state_probability
916,3,state_nonqb,ordered_elite,lo_QB_premium,-0.3866098316724883,state_probability
917,3,state_nonqb,ordered_elite,lo_RB_elite,0.4343059158567441,state_probability
918,3,state_nonqb,ordered_elite,lo_RB_premium,0.1448672082051162,state_probability
919,3,state_nonqb,ordered_elite,lo_TE_elite,0.1305765130621503,state_probability
920,3,state_nonqb,ordered_elite,lo_TE_premium,-0.2078644938792056,state_probability
921,3,state_nonqb,ordered_elite,lo_WR_elite,-0.4003910006530419,state_probability
922,3,state_nonqb,ordered_elite,lo_WR_premium,-0.0018766080983835,state_probability
923,3,state_nonqb,ordered_elite,lopg,0.0539276999574826,state_probability
924,3,state_nonqb,ordered_elite,lp,0.9340537195152432,state_probability
925,3,state_nonqb,ordered_elite,lprev,0.5991983998817971,state_probability
926,3,state_nonqb,ordered_elite,p=QB,0.4490914128303604,state_probability
927,3,state_nonqb,ordered_elite,p=RB,-0.439845320737968,state_probability
928,3,state_nonqb,ordered_elite,p=TE,0.0669135873633184,state_probability
929,3,state_nonqb,ordered_elite,p=WR,-0.1058015156268626,state_probability
930,3,state_nonqb,ordered_elite,part_cov,0.0,state_probability
931,3,state_nonqb,ordered_elite,pct_QB,0.8585167605103479,state_probability
932,3,state_nonqb,ordered_elite,pct_RB,0.3725812159656007,state_probability
933,3,state_nonqb,ordered_elite,pct_TE,0.3667763115997737,state_probability
934,3,state_nonqb,ordered_elite,pct_WR,0.4403725253100718,state_probability
935,3,state_nonqb,ordered_elite,prev_cov,-0.7031346245767793,state_probability
936,3,state_nonqb,ordered_elite,r_cov,0.0,state_probability
937,3,state_nonqb,ordered_elite,role=established,0.2641183624090858,state_probability
938,3,state_nonqb,ordered_elite,role=weak,-0.293760198580232,state_probability
939,3,state_nonqb,ordered_elite,s=depth,-0.6471444679939249,state_probability
940,3,state_nonqb,ordered_elite,s=elite,1.4849272004596463,state_probability
