index,source_season,player_id,horizon,career_stage,source_points,source_percentile,target_points,target_state,active,realized_retention,selected_route,p_active,p0_expected_retention,p0_conditional_retention,p_out,p_depth,p_usable,p_starter,p_premium,p_elite,d1_mean_depth,d1_mean_usable,d1_mean_starter,d1_mean_premium,d1_mean_elite,window,outcome_bucket
10,2014,00-0027029,2,established,178.4,0.9351851851851852,250.3,elite,True,1.4030269058295963,D1,0.9327649760348364,0.7932651604651413,0.8504448396393423,0.0672350239651635,0.0106310256204949,0.0100577818766787,0.0358626228848568,0.2167061770785639,0.659507368574242,5.158226375498749,14.319798794022743,31.31014809942427,80.70040979409747,186.06084859037355,selection,active_ge_0_60
11,2014,00-0027029,3,established,178.4,0.9351851851851852,209.6,elite,True,1.1748878923766817,D0,0.8310354515060642,0.612681702614208,0.737250981897175,0.1689645484939358,0.0412462068463858,0.01517959552007,0.058312967062386,0.180506085598513,0.5357905964787092,10.216518274231191,21.34478220214632,35.71519192161242,82.77791977253554,188.54735993978773,selection,active_ge_0_60
12,2014,00-0027218,2,established,176.2,0.9228395061728396,1.4,depth,True,0.0079455164585698,D1,0.9039145022407106,0.6329644913313769,0.7002481869273293,0.0960854977592894,0.0215058082390012,0.0289793094038203,0.0867572471609024,0.2732843917180805,0.4933877457189061,0.0,8.487430418788819,25.472319605291176,74.6934523906325,179.69623534447385,selection,active_lt_0_40
13,2014,00-0027218,3,established,176.2,0.9228395061728396,0.0,out,False,0.0,D0,0.7430773410200784,0.4214719931875853,0.5671980154972818,0.2569226589799216,0.0309929177895671,0.0605099854518717,0.1005214595382828,0.25256313437138,0.2984898438689767,0.7110946906267657,11.8663217741271,26.086293676807728,73.20053500778391,178.0875334691081,selection,inactive
14,2014,00-0027966,2,developmental,165.9,0.910493827160494,201.2,elite,True,1.2127787823990357,D1,0.9203552677629432,0.6586143425447901,0.7156088150021107,0.0796447322370568,0.0315754687094427,0.034030988280431,0.094893606083248,0.3452684497175743,0.414586754972247,6.362417437297061,15.523077129066436,32.4722611386418,81.59279180556089,186.40762118132145,selection,active_ge_0_60
15,2014,00-0027966,3,developmental,165.9,0.910493827160494,228.0,elite,True,1.3743218806509945,D1,0.8233620268529587,0.5577693185181816,0.6774290048936051,0.1766379731470413,0.0245647312994624,0.0447776945319023,0.0951508736348247,0.3374254391866489,0.3214432882001202,10.00654197187881,21.11826132083852,35.39529317247705,82.35851722670982,187.23284998735505,selection,active_ge_0_60
16,2014,00-0028009,2,developmental,310.1,0.9969135802469136,244.8,elite,True,0.7894227668494034,D1,0.9199380465308464,0.4686019345909357,0.5093842312078165,0.0800619534691534,0.0122206063129039,0.011136632742341,0.0332970785022487,0.1728344530338601,0.6904492759394927,6.536153104045091,15.601001343643532,32.92959350213576,82.46099208075886,187.86504141248287,selection,active_ge_0_60
17,2014,00-0028009,3,developmental,310.1,0.9969135802469136,135.5,elite,True,0.436955820702999,D1,0.8128734488348732,0.3584622473779519,0.4409816163779879,0.1871265511651267,0.0216586911540705,0.0186570398634953,0.0354906227916553,0.260265197345096,0.4768018976805558,9.28580235565304,21.00374499068405,33.993108543733854,82.88043960538188,184.1201277580104,selection,active_0_40_to_0_60
18,2014,00-0028198,2,developmental,156.2,0.904320987654321,103.5,premium,True,0.6626120358514725,D1,0.8934954851627855,0.6034000890552214,0.6753252804017114,0.1065045148372144,0.0415820649313705,0.0625693717220162,0.1567550549668608,0.2957586859198614,0.3368303076226765,7.510195196240758,16.681818961013505,33.59410852073531,82.70748162821128,187.5351763639013,selection,active_ge_0_60
19,2014,00-0028198,3,developmental,156.2,0.904320987654321,0.0,out,False,0.0,D1,0.7491969665624891,0.3866289110349001,0.516057763566308,0.2508030334375108,0.0191555213373235,0.0810439083774659,0.1302074759048933,0.3228040585505515,0.1959860023922547,0.0,8.360712557674113,22.79691204665874,69.55711695833767,174.97271555789465,selection,inactive
20,2014,00-0029141,2,developmental,174.9,0.9166666666666666,38.4,starter,True,0.2195540308747856,D1,0.9328982617210962,0.7457396420676959,0.7993793885861542,0.0671017382789037,0.0166621657483229,0.0172412767830299,0.056889131398222,0.2700147613110958,0.5720909264804255,5.81808768673374,14.969751745176223,31.95115137536344,81.08944051222325,185.9176570125466,selection,active_lt_0_40
21,2014,00-0029141,3,developmental,174.9,0.9166666666666666,65.2,premium,True,0.3727844482561464,D1,0.8512530786356152,0.6140529513749898,0.7213518127408024,0.1487469213643848,0.0242336900760309,0.0308551846120625,0.0731013057633356,0.2637578468946346,0.4593050512895513,5.6773719020065485,16.844310937990343,30.99427449932511,78.12918673201258,182.59680566562696,selection,active_lt_0_40
22,2014,00-0029615,2,developmental,195.4,0.9475308641975309,168.1,elite,True,0.8602865916069601,D1,0.9518862385455475,0.7167883005626484,0.7530188708872171,0.0481137614544523,0.02077928476248,0.0212229719707259,0.0691189741905888,0.3015213376079224,0.5392436700138303,18.493113666860907,27.640577084991776,44.68612978424039,94.13281612434952,199.5718057804453,selection,active_ge_0_60
23,2014,00-0029615,3,developmental,195.4,0.9475308641975309,159.5,elite,True,0.8162743091095189,D1,0.8984247071145021,0.5712451536207823,0.6358297463295146,0.1015752928854979,0.0248569192171066,0.0368669847815193,0.0793793188672852,0.3570006210952821,0.4003208631533086,13.335641628220188,24.55284407480484,38.732425332018096,86.07673686909197,191.2981203470497,selection,active_ge_0_60
24,2014,00-0029854,2,developmental,178.3,0.9290123456790124,86.5,premium,True,0.4851374088614694,D1,0.9280351086698772,0.6485055835217851,0.698794234682853,0.0719648913301228,0.0335934556542082,0.0425423677134881,0.1116080620804988,0.3043011740045644,0.4359900492171175,11.443181978736568,20.59984320192744,37.59103234550103,86.88864120202221,192.05022170685152,selection,active_0_40_to_0_60
25,2014,00-0029854,3,developmental,178.3,0.9290123456790124,149.1,elite,True,0.8362310712282669,D1,0.8552409069402337,0.5017320265747647,0.5866557861103654,0.1447590930597663,0.0332879763799845,0.0420928410924203,0.0979274140126403,0.3924695487500995,0.289463126705089,7.691923123142267,18.841986479086053,33.11268582514904,80.2250756129852,185.4506331539136,selection,active_ge_0_60
26,2014,00-0030485,2,developmental,237.6,0.9660493827160492,38.8,starter,True,0.1632996632996632,D1,0.9540692962634704,0.6517729445589631,0.6831505291193996,0.0459307037365295,0.0113489319465757,0.0125153249500547,0.0336809957770506,0.1900779961090805,0.7064460474807088,12.109178780711687,21.21973361424351,38.38551625418671,87.83204538340723,193.1788739068459,selection,active_lt_0_40
27,2014,00-0030485,3,developmental,237.6,0.9660493827160492,22.6,starter,True,0.0951178451178451,D1,0.9099762534722332,0.5280532858444833,0.5802934789007613,0.0900237465277667,0.0286403004304461,0.0143900516423718,0.0537677454587722,0.2809475936569951,0.5322305622836478,10.466676244099006,21.904486251361256,35.54106972035106,83.5583657678314,186.88141445117765,selection,active_lt_0_40
28,2014,00-0030496,2,developmental,290.5,0.9907407407407408,249.4,elite,True,0.8585197934595525,D1,0.9632316322057674,0.5950044083198722,0.6177168486019635,0.0367683677942326,0.0064470557507845,0.0122893159695777,0.023029580904823,0.1187662063749292,0.8026994732056528,18.23056912153153,27.307772684968924,44.59616349770931,94.1278970124756,199.5633663956561,selection,active_ge_0_60
29,2014,00-0030496,3,developmental,290.5,0.9907407407407408,261.4,elite,True,0.899827882960413,D1,0.9313439225465656,0.4915116005379046,0.527744465432242,0.0686560774534342,0.0136941526742355,0.0122176994744367,0.0442973854884381,0.2547951794349963,0.6063395054744589,17.713220262655653,29.35733649619048,42.52855481483745,91.19072268222214,193.066775142462,selection,active_ge_0_60
30,2014,00-0031301,2,developmental,192.9,0.941358024691358,155.3,elite,True,0.8050803525142561,D1,0.9481210339638836,0.7455012907095159,0.7862933781700217,0.0518789660361163,0.0189966792730085,0.0328555801059218,0.0590117180160737,0.2352184420966857,0.6020386144721938,16.15476076353154,25.30059230479693,42.33919015522627,91.71088422457822,196.99475086760376,selection,active_ge_0_60
31,2014,00-0031301,3,developmental,192.9,0.941358024691358,13.2,usable,True,0.0684292379471228,D1,0.8993844723634329,0.6352955021713892,0.7063669895277803,0.1006155276365671,0.015714419949154,0.0286999326990613,0.0612329460281984,0.3162299959283383,0.4775071777586808,14.32220572290656,25.5430460013336,39.67639273345863,87.0181704452852,191.91982797425973,selection,active_lt_0_40
32,2015,00-0023500,2,veteran,165.4,0.9269005847953216,148.6,elite,True,0.898428053204353,D1,0.7255892359573468,0.5121019444181142,0.7057738993914977,0.2744107640426532,0.0138663138819086,0.0330094052364394,0.0779983943595465,0.2388257843467742,0.3618893381326779,0.0,8.042127279689325,24.72733857216648,73.00524697518583,179.81178453195588,selection,active_ge_0_60
33,2015,00-0023500,3,veteran,165.4,0.9269005847953216,90.6,premium,True,0.5477629987908101,D0,0.3431716849404085,0.1655480481829869,0.4824059077360483,0.6568283150595915,0.0106885712761209,0.0315802416740405,0.0340407395986211,0.1320964719971806,0.134765660394445,0.0,4.74946232422689,19.12384707756756,65.12259608633958,172.36831081888397,selection,active_0_40_to_0_60
34,2015,00-0024242,2,veteran,201.4,0.97953216374269,0.0,out,False,0.0,D1,0.7041412279388567,0.3874053476524181,0.5501813163055664,0.2958587720611433,0.0188383091197914,0.0439537815325329,0.1002845749763323,0.2105670396258912,0.3304975226843087,0.0,7.598385728667523,24.382709750152458,73.07631376700343,181.1111502560292,selection,inactive
35,2015,00-0024242,3,veteran,201.4,0.97953216374269,0.0,out,False,0.0,D0,0.2825073594076784,0.0921977900375298,0.3263553566563262,0.7174926405923215,0.010006873620978,0.0302826233401876,0.0245838308844509,0.128698465617861,0.0889355659442008,0.0,3.291169069559899,17.67584599436806,63.9849149593896,172.30749579707222,selection,inactive
36,2015,00-0025394,2,established,242.7,0.9912280701754386,74.9,premium,True,0.3086114544705398,D1,0.7125334875169955,0.3525726139861343,0.4948155001314582,0.2874665124830045,0.0192121434142132,0.0442221918090497,0.1052559963033189,0.1768358185606418,0.3670073374297716,2.9370621237340657,11.93415810278502,28.72484615473377,77.64452391048624,185.9128941718077,selection,active_lt_0_40
37,2015,00-0025394,3,established,242.7,0.9912280701754386,174.0,elite,True,0.7169344870210136,D0,0.3337047741266731,0.105769476101417,0.3169552379890956,0.6662952258733269,0.0123405028264545,0.0350448135172853,0.0248013201314805,0.1539176113230737,0.1076005263283789,0.0,8.275812199265559,21.91141704316135,68.7211650003677,175.75629510623006,selection,active_ge_0_60
38,2015,00-0026019,2,established,169.1,0.9385964912280702,27.6,starter,True,0.1632170313424009,D1,0.7281727632637153,0.4230629403061927,0.5809925359059002,0.2718272367362847,0.0265964832509819,0.0525890798506823,0.1445583188355614,0.2338558514064544,0.2705730299200352,1.528965473480277,10.39282954716947,27.102437641415143,75.45247539132208,182.5379383809452,selection,active_lt_0_40
39,2015,00-0026019,3,established,169.1,0.9385964912280702,0.0,out,False,0.0,D0,0.3551712443320666,0.1280791565951418,0.3606124049710357,0.6448287556679334,0.0137634651229484,0.0491124395108659,0.0402369032569104,0.1637102542746016,0.0883481821667401,0.0,3.5924247478907603,18.082884696506127,64.08521290338065,171.80144736667506,selection,inactive
40,2015,00-0026144,2,established,165.7,0.932748538011696,-0.2,out,False,-0.0012070006035003,D1,0.8413547327280162,0.6292007842000711,0.7478424494742483,0.1586452672719838,0.0188011664194399,0.0362292053715616,0.1016918403897717,0.2705293665397101,0.4141031540075328,7.691814157472848,16.563601280645088,33.26202384086484,81.56735015028016,188.51589998770328,selection,inactive
41,2015,00-0026144,3,established,165.7,0.932748538011696,0.0,out,False,0.0,D0,0.5894018818552225,0.3886151102509672,0.6593380886870402,0.4105981181447775,0.0188579665055151,0.057443919901505,0.0576352950654298,0.2494469936562949,0.2060177067264773,1.3136672979273385,11.974481361605328,26.455497408406742,72.42811485546076,180.0078313488655,selection,inactive
42,2015,00-0026153,2,established,151.8,0.9035087719298246,121.2,elite,True,0.7984189723320158,D1,0.8213443080306893,0.6628991912188523,0.8070905036260181,0.1786556919693107,0.0176625745383915,0.0338888457615795,0.0920215691880415,0.2633971599840275,0.414374158558649,4.8876981860095015,13.815073602949568,30.456038667323924,78.55086777963092,184.811001015358,selection,active_ge_0_60
43,2015,00-0026153,3,established,151.8,0.9035087719298246,1.7,depth,True,0.0111989459815546,D0,0.5636116369020796,0.3865275977255764,0.6858048564258629,0.4363883630979204,0.0179945656185618,0.0527342794695121,0.0589365283134754,0.2224435472941545,0.2115027162063755,1.837716360855282,12.476759950428828,26.83716097236725,72.7033965103444,179.4513842129884,selection,active_lt_0_40
44,2015,00-0026184,2,established,176.7,0.9502923976608189,88.4,premium,True,0.5002829654782117,D1,0.8097962300125576,0.6882822617730294,0.8499450062423186,0.1902037699874423,0.0078918082627563,0.0159240850396791,0.0425983905107829,0.1703806897466578,0.5730012564526814,4.745139272502058,13.596985929285433,30.328598397832447,78.77118946527715,186.1295557265634,selection,active_0_40_to_0_60
45,2015,00-0026184,3,established,176.7,0.9502923976608189,0.0,out,False,0.0,D0,0.5517529729602371,0.3163151511828493,0.5732912493171922,0.4482470270397629,0.0149870108133398,0.03221653282093,0.0410064363373025,0.1799395059267445,0.28360348706192,0.0,8.207304475738141,22.69905958544998,68.7709177631165,176.72444009556688,selection,inactive
46,2015,00-0027029,2,established,154.7,0.9093567251461988,209.6,elite,True,1.3548804137039432,D1,0.8851404425519599,0.6977231589417674,0.7882626591212494,0.1148595574480401,0.0200993872949061,0.0358164577837957,0.0878372570243852,0.296413616925584,0.4449737235232888,3.820664148663738,12.738518355744056,29.39082201867494,77.52905587126065,183.92648754956247,selection,active_ge_0_60
47,2015,00-0027029,3,established,154.7,0.9093567251461988,93.2,premium,True,0.6024563671622496,D0,0.7280618137251691,0.5539982191851484,0.7609219557204704,0.2719381862748309,0.0296532807953757,0.0604333739850297,0.1114330302263006,0.2250930911910897,0.3014490375273732,5.170742630753864,15.81666046371526,30.193848871145008,76.08557572061942,182.9850032772676,selection,active_ge_0_60
48,2015,00-0027531,2,established,177.7,0.956140350877193,67.7,premium,True,0.3809791783905459,D1,0.895379099100835,0.6191330564150512,0.6914758866236683,0.1046209008991649,0.0188965008411826,0.0313075262396461,0.0845071883732406,0.2815608449828317,0.4791070386639337,0.0,8.54780757195121,25.292211561679203,73.7658038798733,181.2651258458086,selection,active_lt_0_40
49,2015,00-0027531,3,established,177.7,0.956140350877193,63.0,premium,True,0.3545301069217783,D0,0.7335757139768683,0.4646201380696949,0.6333635768159381,0.2664242860231317,0.0288402234955725,0.0579314356181589,0.0984954435244538,0.2553920350083549,0.2929165763303281,5.334045666376376,16.01202174129731,30.59027021955795,76.6475677652227,184.8941718000103,selection,active_lt_0_40
50,2015,00-0027966,2,established,156.4,0.9152046783625732,228.0,elite,True,1.4578005115089514,D1,0.9188882237138934,0.8469491435898236,0.9217107388390376,0.0811117762861065,0.0140800877484657,0.015666425246017,0.0501202596525358,0.2620881090957009,0.576933341971174,8.39034721226102,17.2895456769851,33.95406280244063,82.1282327483959,188.6651650559252,selection,active_ge_0_60
51,2015,00-0027966,3,established,156.4,0.9152046783625732,125.5,elite,True,0.8024296675191815,D0,0.8101535673169928,0.643613888679886,0.794434431500881,0.1898464326830071,0.0365658603582569,0.0320318621126703,0.0890815505490957,0.2286128737584611,0.4238614205385086,7.393514516997811,18.031886852715253,32.467835460922075,78.36093671323566,185.49709245748647,selection,active_ge_0_60
52,2015,00-0029613,2,developmental,212.3,0.9853801169590644,69.0,premium,True,0.3250117757889778,D1,0.8994217955166471,0.6050945486062562,0.6727594901774389,0.1005782044833528,0.0163122074577169,0.0238545157027256,0.0596173574259731,0.2426271814317712,0.5570105334984602,7.727551707435992,16.6025475220697,33.39450307192443,82.16315880424199,190.32596238744725,selection,active_lt_0_40
53,2015,00-0029613,3,developmental,212.3,0.9853801169590644,110.9,premium,True,0.5223739990579369,D1,0.7447660215547738,0.426424851058616,0.5725621721683963,0.2552339784452262,0.0195259905871958,0.0301491858501943,0.0558500595866756,0.2713473755825176,0.3678934099481902,4.440063606856825,15.3030824233224,29.52669488708718,75.96344599136795,184.0760735404912,selection,active_0_40_to_0_60
54,2015,00-0029615,2,developmental,188.9,0.9678362573099416,159.5,elite,True,0.8443620963472737,D1,0.9425290285937552,0.7700967343200519,0.8170535983056451,0.0574709714062449,0.0103119223200372,0.014807935263633,0.0398232194283726,0.2271744431019414,0.6504115084797706,9.68365958897222,18.518441115092017,35.28296810539089,83.8651748850365,191.63266437368588,selection,active_ge_0_60
55,2015,00-0029615,3,developmental,188.9,0.9678362573099416,149.6,elite,True,0.7919534145050291,D1,0.8746393359172465,0.6374360642423983,0.7287987608902934,0.1253606640827534,0.0202226757255034,0.0279671817533328,0.0653953742887407,0.2583315978803668,0.5027225062693027,11.063170382336068,21.796993890842927,36.2862760096104,82.46496635281778,190.76544776531009,selection,active_ge_0_60
56,2015,00-0030513,2,developmental,169.3,0.9444444444444444,142.5,elite,True,0.841701122268163,D1,0.9168437471367944,0.7152667955015406,0.7801403431448847,0.0831562528632055,0.0193929850799939,0.0233171441685885,0.0724545656866354,0.3047438924143827,0.4969351597871939,7.068355141184433,15.902425098264844,32.625313437850906,81.00218023766718,188.2298291367024,selection,active_ge_0_60
57,2015,00-0030513,3,developmental,169.3,0.9444444444444444,109.9,premium,True,0.6491435321913762,D1,0.7996518684431969,0.5441896116102062,0.6805331583475973,0.2003481315568031,0.020804711698901,0.0387111300916124,0.0760484334722057,0.3054297784674217,0.3586578147130559,4.6866569978011725,15.331739659803304,29.93214019804048,75.90643537452743,183.96339605481023,selection,active_ge_0_60
58,2015,00-0031285,2,developmental,253.4,0.9970760233918128,168.2,elite,True,0.6637726913970007,D1,0.9435644120166288,0.5958704151034948,0.631510056457061,0.0564355879833711,0.0152845952609569,0.0244013596804972,0.0478614485937907,0.1844924276547536,0.6715245808266304,13.475426651913835,22.490799333440386,39.29016362635912,88.27597446586323,196.6749415469304,selection,active_ge_0_60
59,2015,00-0031285,3,developmental,253.4,0.9970760233918128,9.1,usable,True,0.0359116022099447,D1,0.8814277561899606,0.4717518327966437,0.5352132712904656,0.1185722438100393,0.027190289744779,0.0215223394586914,0.0516769361225892,0.3053035058536653,0.4757346850102355,12.782759848324382,23.911185872527973,37.43584779494782,84.34447885605394,191.2715021317846,selection,active_lt_0_40
60,2015,00-0031301,2,developmental,161.3,0.9210526315789472,13.2,usable,True,0.0818350898946063,D1,0.9589643647982076,0.9812019712971763,1.0231891896250471,0.0410356352017924,0.0061278283855819,0.0148168008681665,0.030408287948559,0.1728009390381043,0.7348105085577956,12.500514922132282,21.40382728811229,38.078377103209874,86.30710023415402,192.97804378157804,selection,active_lt_0_40
61,2015,00-0031301,3,developmental,161.3,0.9210526315789472,3.1,depth,True,0.0192188468691878,D1,0.9287823980599456,0.8536307992741642,0.9190858925160952,0.0712176019400544,0.012013907526906,0.0218895093522883,0.0627782628001312,0.2222791348910855,0.6098215834895343,12.324524494186583,22.9912954113846,37.38137860917034,83.33597046790355,190.49625622233992,selection,active_lt_0_40
62,2015,00-0032187,2,developmental,183.8,0.9619883040935672,10.0,usable,True,0.0544069640914037,D1,0.930670827379078,0.704724258375829,0.7572218206951304,0.069329172620922,0.0266469615877566,0.0295205366295356,0.069865261001187,0.2664618002796499,0.5381762678809486,10.65362560535955,19.488241372206403,36.242357537784784,84.77323924273936,192.4057656589202,selection,active_lt_0_40
63,2015,00-0032187,3,developmental,183.8,0.9619883040935672,204.6,elite,True,1.1131664853101195,D1,0.8510242834911984,0.5739125137837247,0.6743785399746002,0.1489757165088016,0.0335549690132574,0.0373568038696735,0.0575518773761714,0.307713817204503,0.4148468160275929,8.42626829162029,19.137925741591083,33.65493171463143,79.78255529955908,188.0220432443581,selection,active_ge_0_60
64,2015,00-0032241,2,developmental,189.4,0.9736842105263158,325.3,elite,True,1.7175290390707498,D1,0.9450653625331094,0.8162668923051001,0.8637147489113517,0.0549346374668906,0.013868821347341,0.0242116011749797,0.0410963998354669,0.1831441194277877,0.6827444207475339,16.313686260393673,25.120346485916613,41.89799350684815,90.5083970771322,198.41766918656407,selection,active_ge_0_60
65,2015,00-0032241,3,developmental,189.4,0.9736842105263158,316.1,elite,True,1.6689545934530097,D1,0.8957174371038503,0.6941255215574287,0.7749380472057855,0.1042825628961496,0.0157301815045872,0.0286048422753987,0.0460464058768519,0.2687850073304549,0.5365510001165574,15.81419075224727,26.525526466811613,41.11706265183453,87.27213651809883,195.89772521030733,selection,active_ge_0_60
66,2016,00-0023500,2,veteran,180.2,0.9323529411764706,90.6,premium,True,0.5027746947835738,D1,0.7115524611172419,0.4607880345669833,0.6475812533112154,0.2884475388827581,0.0131785755660273,0.0322659697287074,0.0663250870464885,0.2536030364251285,0.3461797923508901,0.3303050591307084,8.970879489550086,26.254243760834377,74.32680607508665,179.52919094290564,selection,active_0_40_to_0_60
67,2016,00-0023500,3,veteran,180.2,0.9323529411764706,81.9,premium,True,0.4544950055493896,D0,0.2970808459598557,0.128637603983955,0.4330053779412546,0.7029191540401443,0.0086649071822885,0.0254965116761023,0.0279919364492124,0.1207018077540786,0.1142256828981737,0.0,4.576209942396375,19.718992141896955,66.30234760697861,171.8032645159498,selection,active_0_40_to_0_60
68,2016,00-0027029,2,established,250.3,0.9852941176470588,93.2,premium,True,0.3723531761885737,D1,0.8546817632608082,0.5012706143490697,0.5864997194237616,0.1453182367391917,0.0126502526864562,0.0250725155845909,0.0573387282194608,0.204813654363387,0.5548066124069131,9.155160983375438,17.87998416359821,35.24571173967899,83.87048645381518,190.52613291934216,selection,active_lt_0_40
69,2016,00-0027029,3,established,250.3,0.9852941176470588,96.6,premium,True,0.385936875749101,D0,0.6254465624787734,0.301869885368684,0.482646965349544,0.3745534375212266,0.0176902597797363,0.0394725589515537,0.031919991949051,0.252401799859612,0.2839619519388202,5.705264949165652,16.469759271314565,30.941601607327904,78.49994136893781,184.24698677130945,selection,active_lt_0_40
70,2016,00-0027325,2,established,227.9,0.961764705882353,78.5,premium,True,0.3444493198771391,D1,0.8430198836173214,0.4283364230639684,0.5080976515358284,0.1569801163826786,0.0221449630915912,0.0363386601481151,0.0926256043501394,0.306804271864333,0.3851063841631426,2.944264420838266,11.689104479923088,28.997760302749725,77.43640992079551,183.54447048037252,selection,active_lt_0_40
71,2016,00-0027325,3,established,227.9,0.961764705882353,0.0,out,False,0.0,D0,0.5936432936280018,0.2518565665383915,0.4242557260256255,0.4063567063719981,0.0234942726932226,0.0522167498791932,0.0759232247295439,0.2350120735971131,0.2069969727289288,0.0,9.372897827843708,23.854048416703563,71.28857183963447,176.5220206129366,selection,inactive
72,2016,00-0027966,2,established,201.2,0.9441176470588236,125.5,elite,True,0.6237574552683897,D1,0.911780141837877,0.64416678311922,0.7064935433017566,0.0882198581621229,0.013912078351755,0.0182687963674137,0.0524274843741042,0.2814305756103525,0.5457412071342514,9.937355204046192,18.63752054929533,35.92463144869667,84.16208662970213,189.7573401810356,selection,active_ge_0_60
73,2016,00-0027966,3,established,201.2,0.9441176470588236,225.5,elite,True,1.1207753479125249,D0,0.7788117388335836,0.4706249879960971,0.6042859455366533,0.2211882611664164,0.0317810783300667,0.0359104643272863,0.0720993545048078,0.2552135686422699,0.3838072730291528,6.30806703400097,16.906629364882576,31.694842768917187,78.7150004063317,183.98312088917936,selection,active_ge_0_60
74,2016,00-0028009,2,established,244.8,0.973529411764706,0.0,out,False,0.0,D1,0.8756842243804407,0.4451941272822566,0.5083957377412366,0.1243157756195593,0.0186838983954039,0.0300829246780852,0.078311847983503,0.2784178319133881,0.4701877214100602,0.8595999243360382,9.621566105502154,26.949093270052003,75.50880977931732,181.9370871095796,selection,inactive
75,2016,00-0028009,3,established,244.8,0.973529411764706,0.0,out,False,0.0,D0,0.6788148358037077,0.2995248684659442,0.4412467917135469,0.3211851641962923,0.0259570021185534,0.0503620769603808,0.0731201884242766,0.2573263008136166,0.2720492674868802,3.809610885155848,14.572944323630416,28.91302025153696,76.55561102147311,181.85498078368536,selection,inactive
