index,horizon,subset,candidate,n,crps,brier4,logloss4,survivor_brier,downside_brier,cover_10_90,cover_25_75,width_10_90,width_25_75,pit_mean,pit_var,obs_out,obs_decline,obs_middle,obs_survivor,pred_out,pred_decline,pred_middle,pred_survivor,max_abs_mean_diff_vs_d1,ess_min_material_min,ess_weighted_p10
10,2,p90_p95,S1,8,23.223975524259764,0.4325055794464325,0.8359957833237983,0.198910411674815,0.122524439528137,1.0,0.875,217.8308390718134,115.51456286367512,0.5231290669606663,0.0197515597528006,0.0,0.125,0.125,0.75,0.0667174600309859,0.2247481609173718,0.1878509267103404,0.5206834523413019,5.684341886080803e-14,,
11,2,p90_p95,S2,8,23.31992669832504,0.4382850012730208,0.8402742270662586,0.2028720045147612,0.1222120645459694,1.0,0.875,219.65236202940628,117.18924750515043,0.5230190045583454,0.0185026835011893,0.0,0.125,0.125,0.75,0.0667174600309859,0.2194476265594958,0.2030512153587296,0.5107836980507886,5.684341886080803e-14,71.65088054850231,148.77512793512602
12,2,p95_plus,D1,6,59.30908990949185,0.8984886953708013,5.807192926280664,0.3746326847102463,0.2866948127291275,0.8333333333333334,0.3333333333333333,160.6774754292629,88.24816995894457,0.3650966771410586,0.1115510107978001,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0659910136334844,0.1635579054403517,0.3744787544827719,0.395972326443392,2.8421709430404014e-14,,
13,2,p95_plus,S1,6,50.05893534265312,0.7320151088734169,1.2573613723470178,0.2877969889940603,0.2146367157284272,0.8333333333333334,0.3333333333333333,223.8543209574187,106.97548847399452,0.3788609294784339,0.1072902453207813,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0659910136334843,0.2112817190572039,0.3361377445421948,0.3865895227671168,5.684341886080803e-14,,
14,2,p95_plus,S2,6,49.997980177166376,0.7325832200457455,1.2614319518216903,0.2850532256162897,0.2200081059242898,0.8333333333333334,0.3333333333333333,225.88402161480803,106.02348416673637,0.376610925670953,0.1051928002404135,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0659910136334844,0.2075734140533948,0.3398675856002899,0.3865679867128309,8.526512829121202e-14,66.03788624543161,144.4788848322288
15,3,full,D1,213,21.472279835969367,0.5963373080583421,3.0459656614150097,0.1793439624142332,0.2031510069326727,0.8967136150234741,0.7183098591549296,89.6937806563243,48.65787339350908,0.4845397344649677,0.0680975788450937,0.5070422535211268,0.1549295774647887,0.0798122065727699,0.2582159624413145,0.5095673508763174,0.1000172413360877,0.0883006947641342,0.3021147130234607,5.684341886080803e-14,,
16,3,full,S1,213,20.958955939614697,0.5949331471857678,1.2896490676446817,0.1831076750590001,0.1982407245924564,0.92018779342723,0.7136150234741784,90.17530703231256,44.53712649629673,0.4911591777849537,0.0656112468644532,0.5070422535211268,0.1549295774647887,0.0798122065727699,0.2582159624413145,0.5095673508763174,0.1148404827067419,0.0763093751773817,0.2992827912395588,7.105427357601003e-14,,
17,3,full,S2,213,20.96767396679306,0.5949690090066762,1.291401990794995,0.1831437743446053,0.1983032921720758,0.92018779342723,0.7089201877934272,90.8120639054702,44.40760908105153,0.490961706318452,0.0655144877891502,0.5070422535211268,0.1549295774647887,0.0798122065727699,0.2582159624413145,0.5095673508763174,0.1151637322430694,0.0764467939360364,0.2988221229445766,5.684341886080803e-14,14.071451431279073,49.20054668330162
18,3,lt_p75,D1,166,12.692986798469176,0.5684782460199007,3.248557438975362,0.1609592376741555,0.1891477632297165,0.927710843373494,0.7951807228915663,64.10445353154412,24.96432459014534,0.4813830247994506,0.0557483293761677,0.5963855421686747,0.1325301204819277,0.0602409638554216,0.2108433734939759,0.6001378940261152,0.0682852228652245,0.0527206069318117,0.2788562761768485,2.3092638912203256e-14,,
19,3,lt_p75,S1,166,12.486324170182687,0.561917368599858,1.2819149707753508,0.1624035005134499,0.1843918963168226,0.9397590361445785,0.8072289156626506,60.28277688319502,23.78848897093398,0.4852396034790583,0.0549770632140663,0.5963855421686747,0.1325301204819277,0.0602409638554216,0.2108433734939759,0.6001378940261152,0.0787513676206784,0.0480572785973849,0.2730534597558215,2.8421709430404014e-14,,
