index,source_season,player_id,horizon,source_points,source_percentile,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_expected,m1_expected,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,d1_pit,m1_pit,p_out,m1_pi_survivor,prob_norm_error,block
127,2015,00-0029729,2,15.4,0.3362573099415205,0.0,0,3.5467881348103507,3.5113210894299485,15.336356709294698,26.751465286733318,15.336356709294698,26.751465286733318,0.3515980060239437,0.3048376128230119,0.6087562136943117,0.6087562136943121,0.3689316162668548,0.2847869227564464,0.6310683837331454,0.6538111888992448,0.2720135509510129,0.2720135509510127,0.5440271019020255,0.3400177580079431,0.0,early
128,2015,00-0029731,2,25.2,0.4181286549707602,14.5,2,5.386954176928251,8.435669924557672,2.9089207786271523,33.25264839842896,17.408920778627152,47.75264839842896,0.890627556940459,1.1379696249982916,1.6044037988957345,2.419536101958978,0.2795712418472081,0.3492039349762189,0.5194193969573158,0.5618331874307432,0.7204287581527917,0.6186607925580769,0.3996796627700314,0.2548820330037008,0.0,early
129,2015,00-0029795,2,42.0,0.5584795321637427,50.4,3,18.61035049002877,20.42677922709628,14.87543048780134,19.291776376536752,35.52456951219866,69.69177637653675,0.6405027472620175,0.5302771080856912,1.1730528749968556,0.9740403693280488,0.3094208746370047,0.3775544926469569,0.4707223738346017,0.5036093898366331,0.6905791253629954,0.735135879284748,0.2826710752496501,0.1449479779525554,0.0,early
130,2015,00-0029854,2,125.3,0.8508771929824561,149.1,3,30.271883813807555,46.031626908415234,34.05491324604215,26.50238752253364,115.04508675395785,175.60238752253363,0.4321338979989155,0.4473750272075658,0.7833116336154994,0.8119977049281688,0.4568904494265566,0.4439702581562442,0.2096609712004663,0.3843153600153639,0.5431095505734433,0.7121970148810646,0.0601141710908178,0.0377829331904508,0.0,early
131,2015,00-0029892,2,58.4,0.6403508771929824,42.6,3,13.557406299609324,16.069763008554347,4.966489420825575,53.97221295696324,37.63351057917443,96.57221295696324,0.6914473931534264,0.4550453614733013,1.2574531139792002,0.8633916961007875,0.2843773817352635,0.4217292763279306,0.4290099075322062,0.4339080440170099,0.7156226182647365,0.5890948141785953,0.1637109332149376,0.1011679626858672,0.0,early
132,2015,00-0029931,2,30.5,0.4766081871345029,14.6,2,5.766778704803574,8.673899607808657,7.249228911234715,37.04210354063348,21.849228911234714,51.64210354063348,0.9329681205747402,1.1143638521949455,1.7096090475591126,2.344655219850233,0.3136734065728013,0.3407584920793174,0.5053900770630699,0.5633612538799847,0.5053900770630699,0.5930290970233087,0.3868638861846269,0.2033866210410022,1.1102230246251563e-16,early
133,2015,00-0030039,2,12.7,0.2660818713450292,0.0,0,2.831331878725001,2.7405885737750744,13.150882854256896,22.77301444650128,13.150882854256896,22.77301444650128,0.2579360368446125,0.2449090593964065,0.516820209753146,0.516820209753146,0.2842961984430186,0.2688478283652765,0.5964140074167171,0.6821006319622551,0.2982070037083585,0.2982070037083585,0.5964140074167171,0.422579727379907,0.0,early
134,2015,00-0030107,2,107.0,0.7923976608187134,105.0,3,30.331145599437875,34.890990564976704,34.13157649879331,35.01569465280875,70.86842350120669,140.01569465280875,0.30106799798683,0.4976644162821041,0.5879956523063548,0.9285252245543052,0.5554394635733948,0.3951360177764548,0.4445605364266053,0.4555997172599894,0.8131811022998912,0.6938710583408254,0.1742339771755776,0.0499798373956597,0.0,early
135,2015,00-0030112,2,8.3,0.1988304093567251,24.8,3,12.695550077200604,13.531801342402424,14.173568518714994,3.6611583417766944,10.626431481285008,21.138841658223303,0.4979746414277216,0.6766570867707928,0.6911218192140522,1.0361743563244077,0.5010137068877936,0.3548094634306786,0.4989862931122065,0.5909444109148205,0.8494707460525659,0.8109817762000429,0.4989862931122063,0.5060508654356305,1.1102230246251563e-16,early
136,2015,00-0030117,2,23.3,0.3888888888888889,59.9,3,33.59261251180442,31.915418981054884,39.86278090215679,12.895090271522292,20.03721909784321,47.004909728477706,0.4740768635297379,0.6082066408122556,0.7789174909698795,1.0324545797044968,0.4589025086348603,0.3561317331265631,0.5410974913651396,0.5580745666883086,0.8882675607948067,0.8334984667208591,0.4026417447159531,0.2836389420680604,0.0,early
137,2015,00-0030247,2,4.6,0.131578947368421,0.0,0,2.988610986625435,1.298123803237603,13.497833149930042,10.189202463034656,13.497833149930042,10.189202463034656,0.2997965926284759,0.2391779926923035,0.489662832800007,0.4896628328000072,0.3871670134634896,0.2903944378681587,0.6128329865365103,0.6728016130363659,0.3064164932682551,0.3064164932682551,0.6128329865365102,0.5891860398831203,0.0,early
138,2015,00-0030248,2,0.7,0.023391812865497,0.0,0,0.3647340792238931,0.1029782805268493,3.826197275089106,1.1601642914834238,3.826197275089106,1.1601642914834238,0.1239310820948523,0.1039200422564685,0.2862548076132583,0.2862548076132584,0.248928787100701,0.202018444167002,0.7510712128992989,0.7791501970952506,0.3755356064496494,0.3755356064496494,0.7510712128992988,0.711311406309168,0.0,early
139,2015,00-0030280,2,15.6,0.3421052631578947,0.0,0,11.364613231861613,7.955525239727951,29.7037188225102,40.302136665370696,29.7037188225102,40.302136665370696,0.8506960741180688,0.6910597642084663,1.162110025613767,1.1621100256137675,0.6104043719347846,0.4269276464896478,0.3895956280652155,0.4798230149524183,0.156412707186833,0.1564127071868329,0.3128254143736659,0.3334845047782281,0.0,early
140,2015,00-0030282,2,15.7,0.347953216374269,0.0,0,10.371861699956472,6.496906760607001,28.173182013113387,36.33056638833273,28.173182013113387,36.33056638833273,0.6851355087903599,0.5683350442321771,0.9774912543269304,0.9774912543269304,0.5372023968256389,0.3854885516537648,0.3762538410023912,0.5292279263482975,0.1881269205011956,0.1881269205011955,0.3762538410023911,0.3270145841292241,0.0,early
141,2015,00-0030287,2,61.7,0.652046783625731,49.4,3,16.86444193130283,18.66264119464674,7.367632352156313,38.9958278188193,56.76763235215631,88.3958278188193,0.3595806178641528,0.5377386878873189,0.7110628538393664,0.9916601635644808,0.4911219291347047,0.37096032471421,0.3538539536286782,0.5007824905173672,0.5088780708652951,0.6602244763586599,0.260547966052247,0.0959707847296525,0.0,early
142,2015,00-0030288,2,24.3,0.4122807017543859,102.8,3,73.60649922427044,59.37549150499607,83.70748536181108,49.72061827353222,19.092514638188916,53.07938172646778,0.673156387365581,0.5054386602227248,1.2137018512001705,0.9186517095097808,0.2970954381576354,0.3990567229119733,0.4650346038037036,0.50037714124407,0.9846816181182594,0.8793823572886048,0.3172842058267515,0.2604771913000896,0.0,early
143,2015,00-0030348,2,54.5,0.6052631578947368,0.0,0,18.873427959079933,17.550857711084817,45.31865280143295,81.39776585878477,45.31865280143295,81.39776585878477,0.7063626951171444,0.6986177741668949,1.2320142037615105,1.2320142037615105,0.3903563270266029,0.3632882766329626,0.4210147936061926,0.5163702173430333,0.1458522166957478,0.1458522166957478,0.2917044333914956,0.1182817956794515,0.0,early
144,2015,00-0030388,2,66.1,0.6637426900584795,0.0,0,24.81590718676305,22.162983207293166,54.71698355126494,93.70913192822474,54.71698355126494,93.70913192822474,0.8174759643532671,0.7722001003181825,1.3718710869796678,1.3718710869796682,0.4706641453696925,0.3725666232248972,0.370512071798223,0.4973885687663472,0.1268159739310081,0.1268159739310081,0.2536319478620162,0.0910135604506999,0.0,early
145,2015,00-0030404,2,57.6,0.6345029239766082,119.4,3,62.325973834011485,57.12803658692938,77.70378790628405,33.83571543175553,41.69621209371596,85.56428456824447,0.6495076694433353,0.5290097489649725,1.1922938426475782,0.9783243201353728,0.3035242281079259,0.3759405273157367,0.446102929879107,0.4960337254884311,0.9283777213866018,0.8426736230615764,0.2565081277263799,0.1038591310601732,0.0,early
