index,source_season,player_id,horizon,source_percentile,target_points,source_points,block,d1_p0,d1_p1,d1_p2,d1_p3,m1_p0,m1_p1,m1_p2,m1_p3,observed_region
26,2014,00-0028345,2,0.3364197530864197,0.0,18.6,early,0.4401426834480325,0.1695672866842657,0.0,0.3902900298677018,0.4401426834480325,0.134831402755161,0.0754073186322714,0.3496185951645351,0
27,2014,00-0028345,3,0.3364197530864197,0.0,18.6,early,0.6330071577566644,0.0847793307864841,0.1490203555152037,0.1331931559416477,0.6330071577566643,0.0939205047289286,0.0567543413746903,0.2163179961397167,0
28,2014,00-0028409,2,0.1697530864197531,32.3,8.5,early,0.5383897378962328,0.0,0.1876783434243767,0.2739319186793904,0.5383897378962328,0.0789568567687749,0.0473195046829647,0.3353339006520275,3
29,2014,00-0028409,3,0.1697530864197531,0.0,8.5,early,0.7038949332009848,0.0722014625612586,0.0,0.2239036042377565,0.7038949332009847,0.072325629707832,0.0393312479259011,0.1844481891652821,0
30,2014,00-0028492,2,0.0462962962962962,0.0,1.3,early,0.8714136882104179,0.0,0.0,0.128586311789582,0.7471000008676707,0.0306261420212505,0.0200998043483772,0.2021740527627015,0
31,2014,00-0028492,3,0.0462962962962962,0.0,1.3,early,0.8460740080162714,0.0,0.0,0.1539259919837286,0.8460740080162711,0.0365889881234286,0.0185591603612967,0.0987778434990036,0
32,2014,00-0028581,2,0.3179012345679012,11.7,17.7,early,0.3912077191652711,0.180270251860993,0.0,0.4285220289737359,0.391207719165271,0.142193541224204,0.0799587880286939,0.386639951581831,2
33,2014,00-0028581,3,0.3179012345679012,4.1,17.7,early,0.5856149206025336,0.092366977042192,0.1704353197860481,0.1515827825692263,0.5856149206025334,0.1054589490416819,0.0629793762907742,0.2459467540650104,1
34,2014,00-0028795,2,0.2716049382716049,10.9,13.0,early,0.4933791251274304,0.1095510215092013,0.0,0.3970698533633685,0.4933791251274302,0.1087367747920338,0.0621159230490298,0.3357681770315061,3
35,2014,00-0028795,3,0.2716049382716049,0.0,13.0,early,0.67141476814938,0.074058429713839,0.0,0.2545268021367811,0.6714147681493797,0.082492808261731,0.0478243280493428,0.1982680955395464,0
36,2014,00-0028841,2,0.1512345679012345,0.0,7.6,early,0.470865249774662,0.19266943418983,0.0,0.3364653160355079,0.4708652497746619,0.0863329730214332,0.0523167558118019,0.3904850213921029,0
37,2014,00-0028841,3,0.1512345679012345,0.0,7.6,early,0.628832196958815,0.0886262847948813,0.0,0.2825415182463036,0.628832196958815,0.0902501537453956,0.0485346133803273,0.232383035915462,0
38,2014,00-0029004,2,0.4783950617283951,24.8,33.6,early,0.3004656479585803,0.0913620008620423,0.1844448333192941,0.4237275178600831,0.3004656479585802,0.2017161904035682,0.1095515126013131,0.3882666490365384,3
39,2014,00-0029004,3,0.4783950617283951,11.2,33.6,early,0.4624345675236908,0.0983154354340261,0.150748639667011,0.288501357375272,0.4624345675236907,0.1436906243741796,0.0945771942738365,0.2992976138282931,1
40,2014,00-0029048,2,0.3117283950617284,0.7,17.0,early,0.5071188998912256,0.1578599486275401,0.1829071225786706,0.1521140289025637,0.5071188998912255,0.1139055939393298,0.0641747438165343,0.3148007623529102,1
41,2014,00-0029048,3,0.3117283950617284,0.0,17.0,early,0.7635426677215926,0.1211638815914201,0.0,0.1152934506869871,0.6942699645161636,0.0776633525082064,0.046197363319689,0.1818693196559408,0
42,2014,00-0029068,2,0.2006172839506173,0.0,9.4,early,0.5088191947387134,0.0,0.0,0.4911808052612865,0.5088191947387134,0.0905315905824665,0.0533559132522927,0.3472933014265273,0
43,2014,00-0029068,3,0.2006172839506173,17.8,9.4,early,0.6459691507795156,0.0,0.0,0.3540308492204844,0.6459691507795154,0.0871592895757387,0.0483067724589424,0.2185647871858033,3
44,2014,00-0029104,2,0.7191358024691358,0.0,72.9,early,0.3050281957485889,0.1227372766407779,0.139053299793577,0.433181227817056,0.3050281957485889,0.2318747549905903,0.1233509506702507,0.3397460985905699,0
45,2014,00-0029104,3,0.7191358024691358,0.0,72.9,early,0.4623514181604856,0.0992769829929038,0.0890014438400453,0.3493701550065652,0.4623514181604855,0.1530709124453327,0.1120989249150285,0.2724787444791532,0
46,2014,00-0029141,2,0.9166666666666666,38.4,174.9,early,0.0671017382789037,0.0907925739295748,0.2700147613110958,0.5720909264804256,0.0671017382789037,0.3251039333110894,0.1719655309108315,0.4358287974991754,1
47,2014,00-0029141,3,0.9166666666666666,65.2,174.9,early,0.1487469213643848,0.128190180451429,0.2637578468946346,0.4593050512895514,0.1487469213643848,0.250374578678228,0.1924871376125136,0.4083913623448735,1
48,2014,00-0029205,2,0.4969135802469135,59.0,41.8,early,0.3675431101674158,0.0841295283917087,0.1644669931505679,0.3838603682903075,0.3675431101674157,0.1855384036788878,0.1005060395064836,0.3464124466472128,3
49,2014,00-0029205,3,0.4969135802469135,22.5,41.8,early,0.5527785969806226,0.2056093409889326,0.1132229195134466,0.1283891425169981,0.5527785969806225,0.1202071402196943,0.0799271929039236,0.2470870698957595,2
50,2014,00-0029239,2,0.3981481481481481,10.9,23.7,early,0.2919422125861045,0.1073374252002112,0.2073145675788716,0.3934057946348127,0.2919422125861045,0.1865102744642131,0.102740922252568,0.4188065906971144,2
51,2014,00-0029239,3,0.3981481481481481,13.9,23.7,early,0.4480995039096166,0.1033375151981642,0.1659568144293717,0.2826061664628473,0.4480995039096166,0.1439399060834822,0.0903971610785831,0.317563428928318,2
52,2014,00-0029260,2,0.015432098765432,0.0,0.9,early,0.6983079613869662,0.0,0.0,0.3016920386130338,0.698307961386966,0.0331877037319687,0.0224341664454773,0.2460701684355878,0
53,2014,00-0029260,3,0.015432098765432,0.0,0.9,early,0.7999412015749636,0.0,0.0,0.2000587984250363,0.7999412015749634,0.0472863801949281,0.0236189675864296,0.1291534506436788,0
54,2014,00-0029264,2,0.558641975308642,0.0,50.9,early,0.1721161612050521,0.078097443044474,0.0728484314992466,0.6769379642512272,0.1721161612050521,0.2550181100898586,0.137164416898054,0.4357013118070352,0
55,2014,00-0029264,3,0.558641975308642,0.0,50.9,early,0.2629601140487104,0.0687303621563058,0.3201409357134852,0.3481685880814986,0.2629601140487103,0.2016789580522852,0.1384068229720625,0.3969541049269418,0
56,2014,00-0029273,2,0.654320987654321,85.3,64.1,early,0.2019847389936171,0.1468495051266833,0.2289036592347906,0.4222620966449089,0.2019847389936171,0.2595308649918381,0.1385395208325596,0.3999448751819852,3
57,2014,00-0029273,3,0.654320987654321,17.9,64.1,early,0.3248341021326512,0.1409063906860894,0.1794329626571298,0.3548265445241295,0.3248341021326512,0.1894281823565402,0.1355430914246298,0.3501946240861788,1
58,2014,00-0029298,2,0.2561728395061728,0.0,12.6,early,0.4452261182475052,0.1206174716741409,0.0,0.4341564100783537,0.4452261182475051,0.1154648436514435,0.0663565182937137,0.3729525198073377,0
59,2014,00-0029298,3,0.2561728395061728,0.0,12.6,early,0.5922159290171016,0.0,0.0879133915644401,0.3198706794184582,0.5922159290171014,0.1019262671125171,0.0585099896821344,0.247347814188247,0
60,2014,00-0029317,2,0.0030864197530864,0.0,0.2,early,0.661842982389725,0.0,0.0,0.3381570176102749,0.6618429823897249,0.0357660867013989,0.0244849535324776,0.2779059773763984,0
61,2014,00-0029317,3,0.0030864197530864,0.0,0.2,early,0.7581040673284396,0.0,0.0,0.2418959326715603,0.7581040673284394,0.0570528424341802,0.0283295335611553,0.156513556676225,0
62,2014,00-0029384,2,0.7438271604938271,24.6,88.6,early,0.2481238447482544,0.2163131900326788,0.0,0.5355629652190667,0.2481238447482544,0.2528510589093659,0.1343687769892334,0.3646563193531462,1
63,2014,00-0029384,3,0.7438271604938271,8.0,88.6,early,0.4039677388758068,0.2087316736342569,0.0,0.3873005874899362,0.4039677388758067,0.1705525673226351,0.1258799124104388,0.2995997813911193,1
64,2014,00-0029429,2,0.4537037037037037,0.0,31.2,early,0.355671582921467,0.0682638314923677,0.090095887902074,0.4859686976840912,0.355671582921467,0.1812139156474746,0.0987924188164992,0.3643220826145592,0
65,2014,00-0029429,3,0.4537037037037037,0.0,31.2,early,0.4656445017828414,0.058175769441939,0.0,0.4761797287752196,0.4656445017828413,0.1417659518093899,0.0920169373339759,0.3005726090737928,0
66,2014,00-0029438,2,0.5709876543209876,0.0,53.3,early,0.1908212317492834,0.2659277913749522,0.255186030361928,0.2880649465138364,0.1908212317492834,0.2513431463381451,0.1350276837902705,0.4228079381223009,0
67,2014,00-0029438,3,0.5709876543209876,0.0,53.3,early,0.3414340978240219,0.2700205174945644,0.1972171896845742,0.1913281949968394,0.3414340978240219,0.1808251575031307,0.1248290345646488,0.3529117101081984,0
68,2014,00-0029441,2,0.0987654320987654,0.0,4.2,early,0.6382946833117702,0.0,0.0,0.3617053166882298,0.6382946833117701,0.0511543369755867,0.0321375934652394,0.2784133862474036,0
69,2014,00-0029441,3,0.0987654320987654,0.0,4.2,early,0.7567042995253852,0.0,0.0,0.2432957004746148,0.7567042995253851,0.0584531319426809,0.030495497509487,0.1543470710224468,0
70,2014,00-0029492,2,0.404320987654321,49.4,23.8,early,0.3451504294030343,0.1196972810933796,0.2235802160525401,0.3115720734510459,0.3451504294030343,0.1738722360680621,0.0956555416525524,0.385321792876351,3
71,2014,00-0029492,3,0.404320987654321,17.6,23.8,early,0.5329460858038759,0.0932743889066665,0.1579512305816333,0.2158282947078242,0.5329460858038758,0.1220434812393329,0.076934362072592,0.2680760708841991,3
72,2014,00-0029510,2,0.4444444444444444,28.4,29.4,early,0.3309337684623562,0.101830317498384,0.1900014354279411,0.3772344786113185,0.3309337684623562,0.1862994681471365,0.101722203351898,0.381044560038609,3
73,2014,00-0029510,3,0.4444444444444444,0.0,29.4,early,0.4990360908246958,0.093505561793244,0.146847627525657,0.2606107198564031,0.4990360908246957,0.1325311378704539,0.0855635464951836,0.2828692248096666,0
74,2014,00-0029588,2,0.6635802469135802,0.0,65.4,early,0.2703962042710351,0.1526906943725768,0.22216219030196,0.3547509110544281,0.270396204271035,0.238264666442111,0.1271160593022589,0.3642230699845949,0
75,2014,00-0029588,3,0.6635802469135802,0.0,65.4,early,0.4264646599575721,0.1271721463431895,0.1528474276141228,0.2935157660851154,0.4264646599575721,0.1612705921232402,0.115807028994572,0.2964577189246156,0
76,2014,00-0029613,2,0.6820987654320988,75.5,67.8,early,0.2670727560294847,0.2613026112457096,0.0,0.4716246327248053,0.2670727560294847,0.2412151433165228,0.1285551818023698,0.3631569188516225,3
77,2014,00-0029613,3,0.6820987654320988,69.0,67.8,early,0.4140350426842049,0.0990411036607867,0.1359636237847165,0.3509602298702918,0.4140350426842047,0.1654766514885992,0.1196469596131252,0.3008413462140707,3
78,2014,00-0029615,2,0.9475308641975309,168.1,195.4,early,0.0481137614544523,0.1111212309237947,0.3015213376079224,0.5392436700138304,0.0481137614544523,0.3329802277271236,0.1760463442894958,0.4428596665289281,3
79,2014,00-0029615,3,0.9475308641975309,159.5,195.4,early,0.1015752928854979,0.1411032228659111,0.3570006210952821,0.4003208631533087,0.1015752928854979,0.2652009776282165,0.2049347970087108,0.4282889324775747,3
80,2014,00-0029619,2,0.132716049382716,0.0,6.1,early,0.8445840132201833,0.0,0.0,0.1554159867798167,0.6632016343231628,0.0523268756726906,0.0320896567504167,0.2523818332537298,0
81,2014,00-0029619,3,0.132716049382716,0.0,6.1,early,0.8559276673114428,0.0,0.1008558781718224,0.0432164545167347,0.8157334931096087,0.0446090773642233,0.0237289767018098,0.115928452824358,0
82,2014,00-0029675,2,0.7870370370370371,0.0,95.8,early,0.1726179872939053,0.2134034853630455,0.0,0.6139785273430491,0.1726179872939053,0.2815488802368712,0.1493869094327551,0.3964462230364683,0
83,2014,00-0029675,3,0.7870370370370371,0.0,95.8,early,0.2673487972254265,0.2461195715109127,0.0,0.4865316312636606,0.2673487972254265,0.2113593212543559,0.1579393799682172,0.3633525015520003,0
84,2014,00-0029683,2,0.7314814814814815,22.4,82.3,early,0.214097045412442,0.2026297970842869,0.0,0.583273157503271,0.214097045412442,0.2632816545551981,0.1399828967634723,0.3826384032688876,1
85,2014,00-0029683,3,0.7314814814814815,0.0,82.3,early,0.3169732904099266,0.0671063848752217,0.1519337807028948,0.4639865440119568,0.3169732904099266,0.1949597248956859,0.1433436176318313,0.3447233670625561,0
86,2014,00-0029729,2,0.2623456790123457,0.0,12.7,early,0.5192057378993925,0.0,0.1100025728635241,0.3707916892370834,0.5192057378993924,0.1013222205991993,0.0580864146430617,0.3213856268583464,0
87,2014,00-0029729,3,0.2623456790123457,0.0,12.7,early,0.656023861912226,0.0875877661288362,0.0,0.2563883719589378,0.6560238619122258,0.0861281497326251,0.0496367216493743,0.2082112667057746,0
88,2014,00-0029731,2,0.4722222222222222,54.1,33.5,early,0.3837786560596587,0.0762837602955179,0.1465240488356554,0.3934135348091679,0.3837786560596586,0.1766256295749502,0.0960123153713432,0.343583398994048,3
89,2014,00-0029731,3,0.4722222222222222,14.5,33.5,early,0.5663659935841711,0.1837838309765818,0.0,0.249850175439247,0.566365993584171,0.1156939173462238,0.0758878878169427,0.2420522012526624,2
90,2014,00-0029795,2,0.75,26.2,88.8,early,0.1671632071321133,0.2670751732076025,0.0,0.5657616196602842,0.1671632071321133,0.2805927180108586,0.149074902176317,0.403169172680711,1
91,2014,00-0029795,3,0.75,50.4,88.8,early,0.2505736829122263,0.2693785376848909,0.0,0.4800477794028827,0.2505736829122263,0.2147069837387583,0.1587649224253251,0.3759544109236903,2
92,2014,00-0029854,2,0.9290123456790124,86.5,178.3,early,0.0719648913301228,0.1877438854481951,0.3043011740045644,0.4359900492171176,0.0719648913301228,0.3239219194919218,0.1713055256809408,0.4328076634970146,2
93,2014,00-0029854,3,0.9290123456790124,149.1,178.3,early,0.1447590930597663,0.1733082314850451,0.3924695487500995,0.289463126705089,0.1447590930597663,0.2519203567818983,0.1940864202633311,0.4092341298950042,3
94,2014,00-0029892,2,0.4290123456790123,41.3,28.2,early,0.267945991447651,0.117597920449994,0.2450819130741302,0.3693741750282246,0.2679459914476509,0.2003100394301783,0.1096716368565338,0.4220723322656369,3
95,2014,00-0029892,3,0.4290123456790123,42.6,28.2,early,0.3903788095505637,0.1423839899756422,0.1647729432605955,0.3024642572131987,0.3903788095505636,0.1605141015063259,0.1026953614245541,0.3464117275185563,3
96,2014,00-0030107,2,0.6450617283950617,108.8,63.7,early,0.1524151281653954,0.2485285325894077,0.2499258272435652,0.3491305120016317,0.1524151281653954,0.2744667783420894,0.1465985463292727,0.4265195471632425,3
97,2014,00-0030107,3,0.6450617283950617,105.0,63.7,early,0.251886334024727,0.267437935476756,0.2145350691825845,0.2661406613159324,0.2518863340247269,0.2094227305463818,0.1493045862548463,0.3893863491740451,3
98,2014,00-0030112,2,0.1080246913580246,0.0,4.3,early,0.6117523585750501,0.0,0.0,0.38824764142495,0.61175235857505,0.0563639425441104,0.0351672305586919,0.2967164683221476,0
99,2014,00-0030112,3,0.1080246913580246,24.8,4.3,early,0.7019041540780289,0.0,0.0,0.2980958459219712,0.7019041540780286,0.0717640054687395,0.0376352924269857,0.188696548026246,3
100,2014,00-0030117,2,0.4166666666666667,32.8,25.7,early,0.5551230502886485,0.0817015801312624,0.0,0.3631753695800892,0.5551230502886483,0.1199531163681671,0.0658289801632334,0.2590948531799512,3
101,2014,00-0030117,3,0.4166666666666667,59.9,25.7,early,0.6523296677769045,0.05557171345229,0.0468471319419743,0.2452514868288312,0.6523296677769044,0.0911945950741993,0.0579176580559524,0.1985580790929438,3
102,2014,00-0030128,2,0.0987654320987654,0.0,4.2,early,0.6572595074312355,0.0,0.0,0.3427404925687646,0.6572595074312354,0.0484722282010396,0.0304525648533529,0.263815699514372,0
103,2014,00-0030128,3,0.0987654320987654,0.0,4.2,early,0.758369638717353,0.0,0.0,0.2416303612826471,0.7583696387173527,0.0580530250302796,0.0302867583205822,0.1532905779317853,0
104,2014,00-0030247,2,0.2129629629629629,0.0,10.3,early,0.5196605557674845,0.0,0.0,0.4803394442325156,0.5196605557674843,0.0910889092901582,0.0533566946010037,0.3358938403413538,0
105,2014,00-0030247,3,0.2129629629629629,0.0,10.3,early,0.6358351054762333,0.0,0.0,0.3641648945237666,0.6358351054762332,0.0899475806185076,0.0502383945888963,0.2239789193163628,0
106,2014,00-0030280,2,0.8148148148148148,5.3,111.0,early,0.1344500027225748,0.1972899453256094,0.0,0.6682600519518158,0.1344500027225748,0.2964319742730986,0.1571521172649329,0.4119659057393937,1
107,2014,00-0030280,3,0.8148148148148148,0.0,111.0,early,0.1931250529550965,0.2533729241643657,0.0,0.5535020228805377,0.1931250529550965,0.2338849027515033,0.1760223632069477,0.3969676810864524,0
108,2014,00-0030282,2,0.5895061728395061,2.2,57.7,early,0.1818592963514492,0.1839778916851511,0.2235549059786674,0.4106079059847321,0.1818592963514492,0.2571193069313583,0.1379030944335066,0.4231183022836859,1
109,2014,00-0030282,3,0.5895061728395061,0.0,57.7,early,0.2635631218266924,0.1550143846670482,0.2122394278332237,0.3691830656730356,0.2635631218266924,0.2032285361362165,0.1415012315411987,0.3917071104958923,0
110,2014,00-0030287,2,0.8796296296296297,18.1,136.5,early,0.077308654748543,0.1018436741850213,0.2696312339301102,0.5512164371363254,0.077308654748543,0.3198268143150634,0.1692908241320523,0.4335737068043412,1
111,2014,00-0030287,3,0.8796296296296297,49.4,136.5,early,0.1568652806689943,0.1397280031809991,0.2517399219264616,0.4516667942235449,0.1568652806689943,0.2467990154630621,0.1884293438914306,0.407906359976513,1
112,2014,00-0030288,2,0.3024691358024691,72.4,16.6,early,0.4027281730574572,0.1818639097210927,0.0,0.4154079172214501,0.4027281730574571,0.1357996089385354,0.0767380324192025,0.3847341855848048,3
113,2014,00-0030288,3,0.3024691358024691,102.8,16.6,early,0.563640181751121,0.1101032370618508,0.0,0.3262565811870283,0.5636401817511207,0.1105421043884385,0.0653663438899988,0.2604513699704419,3
114,2014,00-0030348,2,0.6141975308641975,2.2,60.5,early,0.2454357144786423,0.1452752202952411,0.1759055775183327,0.4333834877077837,0.2454357144786423,0.2405334574249367,0.1287521900138873,0.3852786380825335,1
115,2014,00-0030348,3,0.6141975308641975,0.0,60.5,early,0.3595320773527192,0.118598165886995,0.1725800349589988,0.3492897218012869,0.3595320773527192,0.177899622576348,0.1252219872753009,0.3373463127956319,0
116,2014,00-0030388,2,0.6327160493827161,0.0,62.6,early,0.1165156366421977,0.1933100074613758,0.2306986785380767,0.4594756773583497,0.1165156366421977,0.2843717944249415,0.1520145595969693,0.4470980093358914,0
117,2014,00-0030388,3,0.6327160493827161,0.0,62.6,early,0.1907915622813329,0.1930085769312893,0.2815030867415706,0.3346967740458071,0.1907915622813329,0.2258327208786088,0.1602019592742906,0.4231737575657676,0
118,2014,00-0030391,2,0.0709876543209876,4.1,3.2,early,0.5328799537289901,0.0,0.0,0.46712004627101,0.53287995372899,0.0609377099230704,0.0391404027943525,0.367041933553587,3
119,2014,00-0030391,3,0.0709876543209876,0.0,3.2,early,0.6117640506958463,0.0,0.0,0.3882359493041538,0.611764050695846,0.0927350470182883,0.0476511038782007,0.2478497984076649,0
120,2014,00-0030404,2,0.2067901234567901,105.5,9.9,early,0.6434376294505256,0.0,0.0,0.3565623705494744,0.6434376294505255,0.0666681215467988,0.0391700466995077,0.2507242023031678,3
121,2014,00-0030404,3,0.2067901234567901,119.4,9.9,early,0.7428909170678774,0.0,0.0736150427409036,0.183494040191219,0.7428909170678772,0.0634009950226462,0.0352746810259133,0.1584334068835632,3
122,2014,00-0030432,2,0.345679012345679,119.0,18.7,early,0.3408646805770854,0.1520208873548496,0.0,0.5071144320680648,0.3408646805770854,0.1610834375551835,0.0898594250760165,0.4081924567917145,3
123,2014,00-0030432,3,0.345679012345679,0.0,18.7,early,0.4794042841210326,0.1271430684635445,0.1577623284674083,0.2356903189480144,0.4794042841210325,0.1336056214289373,0.0812104834490095,0.3057796110010207,0
124,2014,00-0030456,2,0.8919753086419753,90.3,148.9,early,0.041905013517816,0.0644405247687115,0.1918473492890855,0.7018071124243869,0.041905013517816,0.3327287824905867,0.176077127899005,0.4492890760925921,2
125,2014,00-0030456,3,0.8919753086419753,109.7,148.9,early,0.076098518694649,0.1137066063299368,0.2111870290949515,0.5990078458804626,0.076098518694649,0.270890436372538,0.2073209330310668,0.445690111901746,3
126,2014,00-0030485,2,0.9660493827160492,38.8,237.6,early,0.0459307037365295,0.2476232487827615,0.0,0.7064460474807089,0.0459307037365295,0.3344167837710695,0.1767603885615306,0.4428921239308703,1
127,2014,00-0030485,3,0.9660493827160492,22.6,237.6,early,0.0900237465277667,0.3777456911885853,0.0,0.532230562283648,0.0900237465277667,0.2691464522601383,0.2085718316923958,0.4322579695196992,1
128,2014,00-0030496,2,0.9907407407407408,249.4,290.5,early,0.0367683677942326,0.1605321590001144,0.802699473205653,0.0,0.0367683677942326,0.3384453390786164,0.1788346477639856,0.4459516453631652,3
129,2014,00-0030496,3,0.9907407407407408,261.4,290.5,early,0.0686560774534342,0.3250044170721067,0.606339505474459,0.0,0.0686560774534342,0.2761487368990762,0.2147458823930013,0.4404493032544883,3
130,2014,00-0030513,2,0.7129629629629629,177.2,72.7,early,0.2584972119524183,0.1298759196345939,0.1510040624543733,0.4606228059586142,0.2584972119524183,0.2468753514534424,0.1313679905445389,0.3632594460496003,3
131,2014,00-0030513,3,0.7129629629629629,142.5,72.7,early,0.3890391884176088,0.1094878188209971,0.0993697444773445,0.4021032482840495,0.3890391884176087,0.173715706462738,0.1269587702315525,0.3102863348881006,3
132,2014,00-0030522,2,0.4444444444444444,0.0,29.4,early,0.3841581671589069,0.0496483370595052,0.0702025619339543,0.4959909338476336,0.3841581671589068,0.1714792953417771,0.0936301747121469,0.3507323627871691,0
133,2014,00-0030522,3,0.4444444444444444,0.0,29.4,early,0.4715035305475791,0.0663027062332758,0.0324693288895446,0.4297244343296004,0.4715035305475791,0.1398149391087907,0.09026604792943,0.2984154824142001,0
134,2014,00-0030536,2,0.5524691358024691,0.0,50.5,early,0.1719582761978341,0.0908826082857216,0.1486100314800076,0.5885490840364366,0.1719582761978341,0.2539632126916397,0.1366816947560564,0.4373968163544697,0
