index,source_season,player_id,horizon,source_percentile,source_points,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_expected,m1_expected,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,p_out,pi_survivor,prob_norm_error
115,2022,00-0035099,2,0.1339285714285714,4.0,1.0,1,1.6030641160181798,1.505609334667234,6.588346540600376,11.5108424904849,1.5493363853921442,1.392087516588863,27.631021115928547,2.9011418778367792,7.588346540600376,12.5108424904849,0.34293888865772,0.2575511502975255,0.6570611113422801,0.7120215374615221,0.65706111134228,0.5817483889730767,0.0
116,2022,00-0035125,2,0.4732142857142857,27.3,19.8,3,8.775967056131485,9.473575900477684,3.299555718558196,28.708546452271545,0.7392614037443253,0.6899901259026993,1.1999280099350391,1.177412655956966,16.500444281441805,48.508546452271545,0.3012158956835821,0.3080748038182057,0.6987841043164179,0.5977408941977702,0.4077554271307791,0.1261605742008799,0.0
117,2022,00-0035184,2,0.0357142857142857,0.7,0.0,0,0.0886992819927958,0.0868293525558643,1.6994249195786248,1.4880680193609843,0.0188599395114281,0.0623820770626274,0.1021523687859703,0.2128456049428542,1.6994249195786248,1.4880680193609843,0.0971080313656603,0.1582128262778653,0.9028919686343398,0.8291107751879179,0.8082809221623182,0.7282374420093461,0.0
118,2022,00-0035217,2,0.4136904761904761,21.7,0.0,0,5.116534176916908,6.912923832320978,16.439329165857576,49.66021591499472,0.5238704170055939,0.5459896121202341,0.9720780468155228,0.9720780468155232,16.439329165857576,49.66021591499472,0.2718132010244807,0.3393620650577959,0.5196221354248862,0.5666306253049753,0.3782961037296674,0.1768377335130513,0.0
119,2022,00-0035243,2,0.9434523809523808,206.7,54.3,1,44.16864253729297,53.74864596051799,66.08968413081162,208.53664365161552,1.1272002214439814,0.6561727538491929,2.179775689445841,1.1014712390538994,120.38968413081162,262.83664365161553,0.4768823172103548,0.4205974283563829,0.1975470483719052,0.4168618693193385,0.0844801584790068,0.0062124883955525,0.0
120,2022,00-0035250,2,0.8720238095238095,148.4,80.6,2,27.132227416110467,32.126925253101064,38.97311738108559,117.32049550381046,0.6936064394785695,0.9993839172645612,1.101176846174311,1.8081152648314365,119.57311738108558,197.92049550381049,0.4789247195028014,0.427432508994282,0.1885957044431857,0.4086046186449105,0.0734428015684401,0.0099709593676567,0.0
121,2022,00-0035261,2,0.949404761904762,210.8,166.7,3,26.520982273131253,51.20047659983095,38.71570578827641,102.1768460135957,0.379014750957598,0.4779705544013167,0.6341252934828713,0.8609352911933973,127.98429421172358,268.8768460135957,0.5303992291318461,0.4227664875757544,0.469600770868154,0.4137770298276778,0.0795144798314573,0.005971878730997,0.0
122,2022,00-0035273,2,0.056547619047619,1.0,0.0,0,0.4481658457268951,0.250039650650756,4.438149200797534,2.9992838887182782,0.1201059791845675,0.1315591346668394,0.3286805920547019,0.3286805920547019,4.438149200797534,2.9992838887182782,0.1746988001007857,0.2271414788649401,0.7198729131578182,0.7531096454097419,0.7198729131578182,0.6998537005558709,0.0
123,2022,00-0035291,2,0.306547619047619,11.0,1.5,1,2.9605024040087287,3.2629418816535214,10.722831665492652,27.605950284704267,1.1541607194602843,1.117805949009382,2.063608845615735,2.070356208325673,12.222831665492652,29.105950284704267,0.3624968453297233,0.2990326968772767,0.6375031546702766,0.6366491587916063,0.5105083175080412,0.3052196295583672,0.0
124,2022,00-0035304,2,0.0803571428571428,2.5,0.0,0,0.2350952759905866,0.5252091209539316,2.803879996563909,6.815834144382219,0.0435790369301592,0.1170236721498144,0.1597143147897916,0.3094159131260537,2.803879996563909,6.815834144382219,0.1476127313786979,0.2111473065776601,0.8523872686213021,0.7686777310695482,0.733875478098974,0.6654402034717458,0.0
125,2022,00-0035311,2,0.1904761904761904,5.4,1.0,1,1.675547935424781,1.2911351049279496,8.344257615309685,10.831495925606028,1.462729332619511,1.4547704992875632,2.895464473101222,2.921445037404877,9.344257615309685,11.831495925606028,0.2233988145196568,0.1960640728125081,0.7766011854803432,0.7751836467193497,0.7213278393312805,0.4881036232835335,1.1102230246251563e-16
126,2022,00-0035537,2,0.5089285714285714,31.8,81.7,3,39.87555930016384,45.296999032705024,52.40092061589736,24.455463922687088,0.4507540704711689,0.6018832416636988,0.8210804938092358,1.074243046810343,29.29907938410264,57.24453607731292,0.4399560278320256,0.3415561995282424,0.4067965337342611,0.549027414408667,0.3276527082241427,0.1021286639436003,0.0
127,2022,00-0035567,2,0.4226190476190476,21.8,22.9,3,12.19574027121928,13.00832271610551,8.167636174455547,11.236517359344468,0.8980984480996183,0.9182167085600458,1.3549643094640644,1.4365001247947218,14.732363825544452,34.13651735934447,0.2579565008932982,0.2377584290435609,0.742043499106702,0.6952785845748115,0.5609633409042731,0.1683265762161018,0.0
128,2022,00-0035594,2,0.5654761904761905,38.6,8.9,1,10.857098905149282,8.969199591630044,26.15582975493406,52.80255836776426,0.9206087207905442,0.8022305647061352,1.49816917190983,1.4334024590168966,35.05582975493406,61.70255836776426,0.478428326073077,0.3460073741504072,0.5215716739269229,0.5365286937075162,0.298032626626701,0.0723363346558633,0.0
129,2022,00-0035628,2,0.1994047619047619,5.9,26.4,3,15.979417318736656,15.836672036405025,17.267468617663326,4.244541811960481,0.8234349735691071,0.7063059510959495,1.0262511275559425,1.0755697238452693,9.132531382336674,22.15545818803952,0.3583478459597025,0.3411033652110546,0.6416521540402973,0.6072076036193461,0.5099274345688973,0.4732237557064052,0.0
130,2022,00-0035657,2,0.7053571428571429,73.9,0.0,0,33.98050096982744,23.189962406072155,68.23314424110916,96.16928048210126,0.9370978789548936,0.8030028637859543,1.440955849926033,1.440955849926033,68.23314424110916,96.16928048210126,0.5593579785268448,0.3597623270816114,0.4406420214731552,0.5074927797374195,0.2367013995014477,0.0297339593377945,1.1102230246251563e-16
131,2022,00-0035664,2,0.6577380952380952,59.5,0.0,0,25.170420400480324,19.04408936818006,54.30098999666322,83.61269485229109,0.8368297985015147,0.7977520561358935,1.428258902295951,1.428258902295951,54.30098999666322,83.61269485229109,0.4613619743944116,0.3624504948302848,0.3638435450731603,0.5065835289298771,0.2397259453925072,0.0404132810956052,0.0
