index,origin,source_season,player_id,source_percentile,source_points,target_points,target_state,upper_multiplier,lower_multiplier,d1_crps,challenger_crps,crps_gain,d1_expected,challenger_expected,d1_abs_error,challenger_abs_error,mae_gain,p_out,p_depth,p_usable,p_starter,p_premium,p_elite,d1_mean_depth,challenger_mean_depth,d1_mean_usable,challenger_mean_usable,d1_mean_starter,challenger_mean_starter,d1_mean_premium,challenger_mean_premium,d1_mean_elite,challenger_mean_elite,d1_q10,d1_q25,d1_q75,d1_q90,d1_cov10_90,d1_cov25_75,challenger_q10,challenger_q25,challenger_q75,challenger_q90,challenger_cov10_90,challenger_cov25_75,realized_group,realized_retention,d1_realized_state_retention,challenger_realized_state_retention,d1_ret_bias,challenger_ret_bias,d1_point_bias_realized_state,challenger_point_bias_realized_state
10,2014,2014,00-0028149,0.4598765432098765,32.8,0.0,out,1.2742486702931612,1.2742486702931612,1.92590581349058,2.454082921950242,-0.528177108459662,10.876525539929617,13.859398206664917,10.876525539929617,13.859398206664917,-2.982872666735302,0.5897411014832655,0.0647582354453616,0.1763730467036531,0.098279836192751,0.0521884791884362,0.0186593009865323,0.2208537511893666,0.2814225987823071,10.617309504173946,13.529092517784594,24.407208705785933,31.100853238915395,68.36660747463446,87.11605866700747,162.0066299881904,206.43673284112785,0.0,0.0,10.617309504173946,24.407208705785933,1.0,1.0,0.0,0.0,13.529092517784594,31.100853238915395,1.0,1.0,out,,,,,,,
11,2014,2014,00-0028198,0.904320987654321,156.2,0.0,out,1.0805120528020362,1.0805120528020362,27.17068016850997,29.35824740490429,-2.1875672363943157,60.39143590365139,65.25367437991696,60.39143590365139,65.25367437991696,-4.862238476265567,0.2508030334375108,0.0191555213373235,0.0810439083774659,0.1302074759048933,0.3228040585505515,0.1959860023922547,0.0,0.0,8.360712557674113,9.033850688580218,22.79691204665874,24.632338233082702,69.55711695833767,75.15730323164476,174.97271555789465,189.06012807180755,0.0,0.0,69.55711695833767,174.97271555789465,1.0,1.0,0.0,0.0,75.15730323164476,189.06012807180755,1.0,1.0,out,,,,,,,
12,2014,2014,00-0028202,0.1172839506172839,4.4,0.0,out,1.3777104711991843,1.3777104711991843,0.3375461753209663,0.465040900252931,-0.1274947249319646,4.650859378622213,6.407537666002755,4.650859378622213,6.407537666002755,-1.7566782873805415,0.843693341771319,0.0411980828098045,0.0499496606380626,0.0365394029016713,0.0210460520712157,0.0075734598079266,4.633616353057462,6.383781769127043,13.567389042226084,18.69193395030795,29.692546896958817,40.90773277651301,68.72736857096629,94.68641533818598,165.16745448099832,227.552931539786,0.0,0.0,0.0,13.567389042226084,1.0,1.0,0.0,0.0,0.0,18.69193395030795,1.0,1.0,out,,,,,,,
13,2014,2014,00-0028345,0.3364197530864197,18.6,0.0,out,1.3169948390183497,1.3169948390183497,1.305909069866991,1.719875505242079,-0.4139664353750882,8.654364565446583,11.397753467676432,8.654364565446583,11.397753467676432,-2.743388902229849,0.6330071577566643,0.0847793307864841,0.1490203555152037,0.0849213328779831,0.031825334067936,0.0164464889957286,0.9734855807048248,1.282075485647035,11.014769785741024,14.50639496079618,25.139990131321618,33.109237255922814,67.81886246759464,89.3170918579174,160.3460030922106,211.1748585296617,0.0,0.0,11.014769785741024,25.139990131321618,1.0,1.0,0.0,0.0,14.50639496079618,33.109237255922814,1.0,1.0,out,,,,,,,
14,2014,2014,00-0028409,0.1697530864197531,8.5,0.0,out,1.364900951816007,1.364900951816007,1.08784338441233,1.4847984708111337,-0.3969550863988038,9.07280778372545,12.383483979650544,9.07280778372545,12.383483979650544,-3.310676195925094,0.7038949332009847,0.0722014625612586,0.1238553762387822,0.0374005920653015,0.0401416483629398,0.022505987570733,2.911838204551572,3.974370736926653,12.49056647690344,17.048386073046615,27.01863367520189,36.87775882005108,68.01743904584295,92.83706729375828,158.8332868297365,216.79170437397215,0.0,0.0,2.911838204551572,27.01863367520189,1.0,1.0,0.0,0.0,3.974370736926653,36.87775882005108,1.0,1.0,out,,,,,,,
15,2014,2014,00-0028492,0.0462962962962962,1.3,0.0,out,1.3934139461374195,1.3934139461374195,0.209163577393284,0.291451445763796,-0.0822878683705119,3.3875955794400743,4.720322924265272,3.3875955794400743,4.720322924265272,-1.3327273448251975,0.8460740080162711,0.04441775046154,0.0587648842509603,0.0337084881221792,0.0111557448655498,0.0058791242834993,2.190231469433748,3.051899074778038,10.119172205884908,14.100195675046184,28.794488061994016,40.1226412374699,64.79208807387545,90.28219912150205,170.47365052580784,237.54036209161728,0.0,0.0,0.0,10.119172205884908,1.0,1.0,0.0,0.0,0.0,14.100195675046184,1.0,1.0,out,,,,,,,
16,2014,2014,00-0028581,0.3179012345679012,17.7,4.1,depth,1.3228740494000872,1.3228740494000872,2.956259837898365,3.439540387537248,-0.4832805496388825,10.029817522478758,13.268185320705426,5.929817522478759,9.168185320705426,-3.238367798226667,0.5856149206025334,0.092366977042192,0.1704353197860481,0.0989855969073722,0.0329725556409241,0.01962463002093,1.5169462785689165,2.0067288662528555,11.556436410951632,15.287709831590195,25.58036993591332,33.839607562273905,68.21511971098532,90.24001164238284,159.93992367327138,211.5803744904014,0.0,0.0,11.556436410951632,25.58036993591332,1.0,1.0,0.0,0.0,15.287709831590195,33.839607562273905,1.0,1.0,lower,0.231638418079096,0.0857031795801647,0.1133745122176754,-0.1459352384989312,-0.1182639058614205,-2.583053721431084,-2.093271133747144
17,2014,2014,00-0028795,0.2716049382716049,13.0,0.0,out,1.336958931594672,1.336958931594672,1.257071013316379,1.680652318902098,-0.4235813055857189,9.717225722808994,12.991531720430975,9.717225722808994,12.991531720430975,-3.274305997621981,0.6714147681493797,0.074058429713839,0.1177544083717013,0.0579650630269624,0.0597455759454507,0.0190617547926666,0.5421718128676218,0.7248614476722421,10.322313564565604,13.80050931486682,24.84346109226132,33.2146871990235,66.63543696617408,89.0888426126402,159.5000086832676,213.24496119852236,0.0,0.0,10.322313564565604,24.84346109226132,1.0,1.0,0.0,0.0,13.80050931486682,33.2146871990235,1.0,1.0,out,,,,,,,
18,2014,2014,00-0028841,0.1512345679012345,7.6,0.0,out,1.3695419958778918,1.3695419958778918,1.4144733029647787,1.9371805904583732,-0.5227072874935947,9.257764671047129,12.67889750495372,9.257764671047129,12.67889750495372,-3.421132833906592,0.628832196958815,0.0886262847948813,0.1591465840260842,0.0663730861486363,0.0381073053286942,0.0189145427428889,1.9455082093706864,2.6644551960583533,11.444592824820084,15.6738504993139,26.10059713832425,35.745863898425384,66.83154309434757,91.5286049170321,157.80590060620705,216.12180807753305,0.0,0.0,11.444592824820084,26.10059713832425,1.0,1.0,0.0,0.0,15.6738504993139,35.745863898425384,1.0,1.0,out,,,,,,,
19,2014,2014,00-0029004,0.4783950617283951,33.6,11.2,usable,1.2673164169952995,1.2673164169952995,6.303317355459953,7.624533368148114,-1.3212160126881614,22.75156394452657,28.833430499216856,11.55156394452657,17.633430499216857,-6.081866554690286,0.4624345675236907,0.0983154354340261,0.150748639667011,0.1403552709611762,0.1080618322706477,0.0400842541434481,7.17147000492961,9.088521671236656,17.534720771995012,22.22203950177777,31.528959649723767,39.957168174877296,75.43189496748907,95.59607885736402,170.30622458249408,215.8318743298832,0.0,0.0,31.528959649723767,75.43189496748907,1.0,1.0,0.0,0.0,39.957168174877296,95.59607885736402,1.0,1.0,lower,0.3333333333333333,0.5218666896427087,0.6613702232671955,0.1885333563093753,0.3280368899338622,6.334720771995013,11.022039501777773
20,2014,2014,00-0029048,0.3117283950617284,17.0,0.0,out,1.3248026158363082,1.3248026158363082,0.573648216054802,0.7599706571992311,-0.186322441144429,5.962961781598255,7.899747366393302,5.962961781598255,7.899747366393302,-1.9367855847950464,0.6942699645161636,0.0692727032054289,0.1211638815914201,0.074071817385007,0.0266359734977621,0.014585659804218,0.0,0.0,5.26855784587498,6.979799215900079,19.356850054109174,25.644005586035014,61.88112013711643,81.9802698285327,153.74977576356142,203.688105115812,0.0,0.0,0.0,19.356850054109174,1.0,1.0,0.0,0.0,0.0,25.644005586035014,1.0,1.0,out,,,,,,,
21,2014,2014,00-0029068,0.2006172839506173,9.4,17.8,starter,1.3568693298863783,1.3568693298863783,9.106156146152763,9.461466468672974,-0.355310322520209,12.835901474537405,17.41664103224315,4.964098525462596,0.3833589677568518,4.580739557705744,0.6459691507795154,0.0794429543934519,0.1235353756369775,0.0768114226726015,0.0517886939269552,0.0224524025904982,8.108850309478903,11.002650285571592,17.70860778015745,24.02826677188295,32.35237124832891,43.89794029595539,73.47655786816136,99.69808783692984,165.40698891634088,224.43567020943908,0.0,0.0,17.70860778015745,32.35237124832891,1.0,0.0,0.0,0.0,24.02826677188295,43.89794029595539,1.0,1.0,upper,1.893617021276596,3.44174162216265,4.669993648505892,1.548124600886054,2.776376627229297,14.552371248328908,26.097940295955382
22,2014,2014,00-0029104,0.7191358024691358,72.9,0.0,out,1.1666057905966776,1.1666057905966776,14.853456066351317,17.328127857378796,-2.474671791027479,44.810173603615546,52.27580800362029,44.810173603615546,52.27580800362029,-7.465634400004745,0.4623514181604855,0.0464811813710004,0.0527958016219034,0.0890014438400453,0.2209767532444665,0.1283934017620986,7.885908486009654,9.199746503894342,18.491520271544644,21.57231462571983,33.15754192716178,38.68178041417905,78.26357794153996,91.30274321941492,180.8648407927174,210.9979705841303,0.0,0.0,78.26357794153996,180.8648407927174,1.0,1.0,0.0,0.0,91.30274321941492,210.9979705841303,1.0,1.0,out,,,,,,,
23,2014,2014,00-0029141,0.9166666666666666,174.9,65.2,premium,1.074693850949323,1.074693850949323,32.469296323213854,37.06720316696528,-4.597906843751424,107.3978611954857,115.41982103189738,42.1978611954857,50.21982103189738,-8.021959836411682,0.1487469213643848,0.0242336900760309,0.0308551846120625,0.0731013057633356,0.2637578468946346,0.4593050512895513,5.6773719020065485,6.1014366726389,16.844310937990343,18.102477388536645,30.99427449932511,33.3093562190601,78.12918673201258,83.96495656056535,182.59680566562696,196.2356642518378,0.0,30.99427449932511,182.59680566562696,182.59680566562696,1.0,1.0,0.0,33.3093562190601,196.2356642518378,196.2356642518378,1.0,1.0,upper,0.3727844482561464,0.4467077571870359,0.4800740798202707,0.0739233089308895,0.1072896315641243,12.929186732012582,18.764956560565352
24,2014,2014,00-0029205,0.4969135802469135,41.8,22.5,starter,1.2602537492832937,1.2602537492832937,11.19568799213971,11.083318434723008,0.1123695574167022,17.522923868163804,22.083330503259145,4.977076131836196,0.4166694967408553,4.56040663509534,0.5527785969806225,0.0820163334923606,0.123593007496572,0.1132229195134466,0.0968669917158117,0.0315221508011864,3.943448291940854,4.96974549502326,14.55405901835779,18.341807445175736,27.926529101236085,35.19451300430178,72.57933434322727,91.46837822653788,165.22514184219094,208.2256044824851,0.0,0.0,14.55405901835779,72.57933434322727,1.0,0.0,0.0,0.0,18.341807445175736,91.46837822653788,1.0,0.0,upper,0.5382775119617226,0.6680987823262222,0.8419739953182245,0.1298212703644996,0.3036964833565019,5.426529101236085,12.694513004301784
25,2014,2014,00-0029239,0.3981481481481481,23.7,13.9,usable,1.296387353447766,1.296387353447766,6.096106792613339,7.47909691265075,-1.3829901200374106,21.7248854874017,28.163866800968474,7.8248854874016995,14.263866800968474,-6.438981313566774,0.4480995039096166,0.1033375151981642,0.1659568144293717,0.1553946176112377,0.0810702962675829,0.0461412525840267,6.079054030896685,7.880808766580128,16.23686996312715,21.04927287977393,30.37420011104109,39.3767288950454,73.51786856963245,95.30763506610651,167.35500021900933,216.9569058201718,0.0,0.0,30.37420011104109,73.51786856963245,1.0,1.0,0.0,0.0,39.3767288950454,95.30763506610651,1.0,1.0,lower,0.5864978902953587,0.6850999984441835,0.8881549738301237,0.0986021081488247,0.3016570835347649,2.336869963127148,7.14927287977393
26,2014,2014,00-0029260,0.015432098765432,0.9,0.0,out,1.399684551846032,1.399684551846032,0.4054396490580343,0.567487613492407,-0.1620479644343726,4.811997939941271,6.735279180050728,4.811997939941271,6.735279180050728,-1.923281240109456,0.7999412015749634,0.0537175125104683,0.0750943450543319,0.0494289978804715,0.0127617693815063,0.0090561735982583,2.929271487072157,4.100056048617952,10.688162396315867,14.960055793744989,29.686565251603945,41.55182678003926,65.13050418567826,91.1621605626372,171.5367473170053,240.09733529352863,0.0,0.0,0.0,10.688162396315867,1.0,1.0,0.0,0.0,0.0,14.960055793744989,1.0,1.0,out,,,,,,,
27,2014,2014,00-0029264,0.558641975308642,50.9,0.0,out,1.2358055563950598,1.2358055563950598,22.078708797341235,27.28499100978277,-5.206282212441536,51.48708037042716,63.628020004332896,51.48708037042716,63.628020004332896,-12.140939633905738,0.2629601140487103,0.0687303621563058,0.1030901086719617,0.2170508270415234,0.2066744278189556,0.1414941602625429,10.380314720631276,12.828050608885563,21.050403470066748,26.01420557266633,34.60297493481857,42.76254869224777,79.55660604326624,98.31649579620122,174.21658104062388,215.2978188661532,0.0,0.0,79.55660604326624,174.21658104062388,1.0,1.0,0.0,0.0,98.31649579620122,215.2978188661532,1.0,1.0,out,,,,,,,
28,2014,2014,00-0029273,0.654320987654321,64.1,17.9,starter,1.1954109298399322,1.1954109298399322,13.174196579725129,16.329501549742574,-3.155304970017447,45.76788769519271,54.71143318651991,27.867887695192707,36.81143318651991,-8.9435454913272,0.3248341021326512,0.057477020333175,0.0834293703529144,0.1794329626571298,0.2382790197330845,0.1165475247910449,6.02951602085173,7.207749352971135,16.684775618012992,19.94516313569954,30.83161914801129,36.85645451419484,75.94395853695194,90.78423809038298,175.0467719539352,209.25282442693225,0.0,0.0,75.94395853695194,175.0467719539352,1.0,1.0,0.0,0.0,90.78423809038298,209.25282442693225,1.0,1.0,upper,0.2792511700468019,0.4809924984089125,0.5749836897690302,0.2017413283621106,0.2957325197222283,12.93161914801129,18.95645451419484
29,2014,2014,00-0029298,0.2561728395061728,12.6,0.0,out,1.341459921581947,1.341459921581947,3.283778713910681,4.405057536055089,-1.121278822144408,15.822245387638946,21.22490805695246,15.822245387638946,21.22490805695246,-5.402662669313516,0.5922159290171014,0.0879133915644401,0.1354109104201304,0.0776590759007069,0.0794809599812477,0.0273197331163731,7.496412533879571,10.056136969844014,17.290154034401944,23.194048675128617,31.68245001964249,42.50073691887357,73.48103902174151,98.57186884386536,165.4906915157182,221.9991300632175,0.0,0.0,17.290154034401944,73.48103902174151,1.0,1.0,0.0,0.0,23.194048675128617,98.57186884386536,1.0,1.0,out,,,,,,,
30,2014,2014,00-0029317,0.0030864197530864,0.2,0.0,out,1.4021019035032845,1.4021019035032845,0.7887581491456954,1.1059193023209062,-0.3171611531752107,6.879781321894389,9.646154487114464,6.879781321894389,9.646154487114464,-2.7663731652200765,0.7581040673284394,0.0642170355314998,0.0865061320039504,0.0657526137760748,0.013023566888889,0.0123965844711463,6.012445530861754,8.430061323531081,13.135476544030752,18.417276665808263,33.935088596739945,47.58045231704168,67.52561184032551,94.67778889654431,181.2302037315456,254.10321362428812,0.0,0.0,0.0,13.135476544030752,1.0,1.0,0.0,0.0,0.0,18.417276665808263,1.0,1.0,out,,,,,,,
31,2014,2014,00-0029384,0.7438271604938271,88.6,8.0,usable,1.1553876522868205,1.1553876522868205,15.19950813023107,17.688009426252748,-2.4885012960216777,45.76644505402526,52.877985504484016,37.76644505402526,44.877985504484016,-7.1115404504587545,0.4039677388758067,0.0450768723407985,0.0437685055544405,0.1198862957390179,0.2421257635452177,0.1451748239447185,0.3095208246361522,0.3576165389102446,11.110160890222886,12.836542707483472,25.344024704767904,29.282173203140967,71.06252013473525,82.10475830405667,172.3559830606511,199.1379746260327,0.0,0.0,71.06252013473525,172.3559830606511,1.0,1.0,0.0,0.0,82.10475830405667,199.1379746260327,1.0,1.0,lower,0.0902934537246049,0.125396849776782,0.1448819718677592,0.035103396052177,0.0545885181431543,3.110160890222886,4.836542707483472
32,2014,2014,00-0029429,0.4537037037037037,31.2,0.0,out,1.2765300366284822,1.2765300366284822,11.425118430269135,14.584506848276206,-3.159388418007069,35.070209862969435,44.76817628094493,35.070209862969435,44.76817628094493,-9.697966417975492,0.4656445017828413,0.058175769441939,0.0682773031564201,0.1515284628204502,0.1827015345394275,0.0736724282589216,11.82701989448688,15.097546139115124,22.174223932648083,28.306062888951423,36.07361904970869,46.04905824684655,79.87848137359408,101.96728075366158,173.85155894513576,221.9267369081529,0.0,0.0,79.87848137359408,79.87848137359408,1.0,1.0,0.0,0.0,101.96728075366158,101.96728075366158,1.0,1.0,out,,,,,,,
33,2014,2014,00-0029438,0.5709876543209876,53.3,0.0,out,1.2307559752078694,1.2307559752078694,9.377085511468977,11.540904023275584,-2.163818511806607,29.91351347688072,36.81623545113207,29.91351347688072,36.81623545113207,-6.902721974251357,0.3414340978240219,0.0969787769001449,0.1730417405944195,0.1972171896845742,0.1134931593476702,0.0778350356491692,3.998123138284996,4.920713942061098,14.68996297911007,18.079759712122115,28.24953576666961,34.76828494167704,73.29165635641407,90.20414399353844,168.2328250400309,207.0535546441181,0.0,0.0,28.24953576666961,73.29165635641407,1.0,1.0,0.0,0.0,34.76828494167704,90.20414399353844,1.0,1.0,out,,,,,,,
34,2014,2014,00-0029441,0.0987654320987654,4.2,0.0,out,1.38198381893821,1.38198381893821,1.2154450263769192,1.6797253592618286,-0.4642803328849094,9.292935066818169,12.84268589278618,9.292935066818169,12.84268589278618,-3.549750825968012,0.7567042995253851,0.0568539867224235,0.0698994198199016,0.0672767484878696,0.0335491822722866,0.0157163631721335,9.61414029035314,13.28658631426994,18.55985240303272,25.649415702872677,34.54328589244013,47.7382621563088,73.57345457015029,101.6773237193332,169.04170027659342,233.6128945080548,0.0,0.0,0.0,34.54328589244013,1.0,1.0,0.0,0.0,0.0,47.7382621563088,1.0,1.0,out,,,,,,,
35,2014,2014,00-0029492,0.404320987654321,23.8,17.6,starter,1.2942416960932706,1.2942416960932706,9.091138222280817,8.822876360172662,0.2682618621081527,13.7780940585308,17.832183823245515,3.821905941469201,0.2321838232455135,3.589722118223687,0.5329460858038758,0.0932743889066665,0.1579512305816333,0.1265880805519116,0.0603294477322012,0.0289107664237114,0.7370148929354201,0.9538754050787384,10.87819360859121,14.079011746414064,25.1000342744632,32.485510931380475,68.20887680276289,88.27877240182478,162.52617728616318,210.34815535039945,0.0,0.0,10.87819360859121,25.1000342744632,1.0,0.0,0.0,0.0,14.079011746414064,32.485510931380475,1.0,0.0,upper,0.7394957983193278,1.0546232888429916,1.3649374340916165,0.3151274905236638,0.6254416357722887,7.5000342744632,14.885510931380471
36,2014,2014,00-0029510,0.4444444444444444,29.4,0.0,out,1.2799242693316029,1.2799242693316029,4.936930312501227,6.31889692296917,-1.3819666104679431,19.693311021739557,25.20594672022,19.693311021739557,25.20594672022,-5.512635698480448,0.4990360908246957,0.093505561793244,0.146847627525657,0.1347143514614146,0.0893408584636469,0.0365555099313416,5.815130411807843,7.442926543401136,16.11101228486359,20.62087562689651,30.108238085530907,38.536264632485086,73.74611915583304,94.38944767657092,167.9403927085517,214.9509844287555,0.0,0.0,30.108238085530907,73.74611915583304,1.0,1.0,0.0,0.0,38.536264632485086,94.38944767657092,1.0,1.0,out,,,,,,,
